display_row,giver_slice,recipient_raw,ld203_filer_org,filer_type,contributor_name,date,amount,contribution_type,n_amendment_versions,filing_uuid,lda_public_url
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,CULAC,2023-10-30,5000,feca,1,93624f0a-fdf4-45e7-913b-e4c2225e2108,https://lda.senate.gov/filings/public/contribution/93624f0a-fdf4-45e7-913b-e4c2225e2108/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,CULAC,2023-10-30,5000,feca,1,93624f0a-fdf4-45e7-913b-e4c2225e2108,https://lda.senate.gov/filings/public/contribution/93624f0a-fdf4-45e7-913b-e4c2225e2108/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,TRUIST FINANCIAL CORPORATION (FORMERLY KNOWN AS BB&T),organization,"TRUIST FINANCIAL CORPORATION FEDERAL PAC (FORMERLY SUNTRUST BANKS, INC. PAC)",2023-12-01,5000,feca,1,6d1a966d-f95f-4573-ac09-351656b3ffaa,https://lda.senate.gov/filings/public/contribution/6d1a966d-f95f-4573-ac09-351656b3ffaa/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2023-12-11,5000,feca,1,defc449e-4d72-4bf2-b415-d7482d7fcac7,https://lda.senate.gov/filings/public/contribution/defc449e-4d72-4bf2-b415-d7482d7fcac7/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2023-12-11,5000,feca,1,defc449e-4d72-4bf2-b415-d7482d7fcac7,https://lda.senate.gov/filings/public/contribution/defc449e-4d72-4bf2-b415-d7482d7fcac7/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,AMERICA'S CREDIT UNIONS PAC,2024-02-29,5000,feca,1,7a60ec9c-8fe0-4680-b684-43480ea1546f,https://lda.senate.gov/filings/public/contribution/7a60ec9c-8fe0-4680-b684-43480ea1546f/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2024-03-18,5000,feca,1,cdbf04c5-3324-4187-a25c-46e13ce52788,https://lda.senate.gov/filings/public/contribution/cdbf04c5-3324-4187-a25c-46e13ce52788/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,VISA INC.,organization,VISA INC POLITICAL ACTION COMMITTEE,2024-03-28,5000,feca,1,7d6c9414-9f4a-4df0-970d-0a48018bfcc7,https://lda.senate.gov/filings/public/contribution/7d6c9414-9f4a-4df0-970d-0a48018bfcc7/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,MELLON FINANCIAL SERVICES CORPORATION #1,organization,BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,2024-03-30,5000,feca,1,558a168e-a95b-44cd-b4b6-983079509522,https://lda.senate.gov/filings/public/contribution/558a168e-a95b-44cd-b4b6-983079509522/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,MELLON FINANCIAL SERVICES CORPORATION #1,organization,BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,2024-03-30,5000,feca,1,558a168e-a95b-44cd-b4b6-983079509522,https://lda.senate.gov/filings/public/contribution/558a168e-a95b-44cd-b4b6-983079509522/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AMERICAN ASSOCIATION FOR JUSTICE,organization,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE,2024-05-03,5000,feca,1,61485b17-f8d5-40c2-8944-afa76847eb44,https://lda.senate.gov/filings/public/contribution/61485b17-f8d5-40c2-8944-afa76847eb44/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,THE PNC FINANCIAL SERVICES GROUP,organization,FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP INC PNC,2024-05-23,5000,feca,1,00936106-5f93-48aa-912a-e8fcf4670e65,https://lda.senate.gov/filings/public/contribution/00936106-5f93-48aa-912a-e8fcf4670e65/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AMERICAN ASSOCIATION FOR JUSTICE,organization,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE,2024-06-03,5000,feca,1,61485b17-f8d5-40c2-8944-afa76847eb44,https://lda.senate.gov/filings/public/contribution/61485b17-f8d5-40c2-8944-afa76847eb44/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2024-06-03,5000,feca,1,e026eccb-c63c-459b-9bf0-51e2a00dcfac,https://lda.senate.gov/filings/public/contribution/e026eccb-c63c-459b-9bf0-51e2a00dcfac/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,MASTERCARD WORLDWIDE,organization,MASTERCARD INTERNATIONAL INC EMPLOYEE PAC MASTERCARD PAC OR MASTERCARD EMPLOYEE PAC,2024-06-25,5000,feca,1,80f6cf00-f79d-4ec2-abfd-246417a12784,https://lda.senate.gov/filings/public/contribution/80f6cf00-f79d-4ec2-abfd-246417a12784/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,NATIONAL FOOTBALL LEAGUE,organization,GRIDIRONPAC,2024-06-27,5000,feca,1,8810213f-2c08-41a3-88a5-e6f7c1765695,https://lda.senate.gov/filings/public/contribution/8810213f-2c08-41a3-88a5-e6f7c1765695/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,"CME GROUP, INC.",organization,CME GROUP INC. PAC,2024-06-27,5000,feca,1,b8c48591-7e11-4e43-94c6-db98aedd0a7a,https://lda.senate.gov/filings/public/contribution/b8c48591-7e11-4e43-94c6-db98aedd0a7a/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2024-07-02,5000,feca,1,0badf3cf-1699-42d9-8a19-db80f67e8280,https://lda.senate.gov/filings/public/contribution/0badf3cf-1699-42d9-8a19-db80f67e8280/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"CITIGROUP WASHINGTON, INC.",organization,CITIGROUP INC. PAC - FEDERAL,2024-07-25,5000,feca,1,b2c5b4d7-0e5c-4061-88b5-dfc2cf3d66a8,https://lda.senate.gov/filings/public/contribution/b2c5b4d7-0e5c-4061-88b5-dfc2cf3d66a8/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,MORGAN STANLEY & CO. LLC,organization,MORGAN STANLEY POLITICAL ACTION COMMITTEE,2024-08-14,5000,feca,1,f0a8b5f3-e557-4410-9741-41bbe0cf8280,https://lda.senate.gov/filings/public/contribution/f0a8b5f3-e557-4410-9741-41bbe0cf8280/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,NATIONAL FOOTBALL LEAGUE,organization,GRIDIRONPAC,2024-08-22,5000,feca,1,ebdadd01-46ee-4c4e-befd-89d513d599ef,https://lda.senate.gov/filings/public/contribution/ebdadd01-46ee-4c4e-befd-89d513d599ef/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,"CBOE GLOBAL MARKETS, INC.",organization,CBOE GLOBAL MARKETS INC PAC CBOE PAC,2024-09-04,5000,feca,1,70323d3a-a459-4fb6-9dab-570a920092ab,https://lda.senate.gov/filings/public/contribution/70323d3a-a459-4fb6-9dab-570a920092ab/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,"CBOE GLOBAL MARKETS, INC.",organization,CBOE GLOBAL MARKETS INC PAC CBOE PAC,2024-09-04,5000,feca,1,70323d3a-a459-4fb6-9dab-570a920092ab,https://lda.senate.gov/filings/public/contribution/70323d3a-a459-4fb6-9dab-570a920092ab/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,AMERICA'S CREDIT UNIONS PAC,2024-09-06,5000,feca,1,84a0158c-daed-4dd7-86df-d2e5efb5ca90,https://lda.senate.gov/filings/public/contribution/84a0158c-daed-4dd7-86df-d2e5efb5ca90/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2024-09-09,5000,feca,1,52fafb1b-ca57-4e6c-9996-090a4023109e,https://lda.senate.gov/filings/public/contribution/52fafb1b-ca57-4e6c-9996-090a4023109e/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,INVESTMENT COMPANY INSTITUTE,organization,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2024-10-21,5000,feca,1,80f788d8-4c0d-490b-bb07-936849e7b8e1,https://lda.senate.gov/filings/public/contribution/80f788d8-4c0d-490b-bb07-936849e7b8e1/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,INVESTMENT COMPANY INSTITUTE,organization,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2024-10-21,5000,feca,1,80f788d8-4c0d-490b-bb07-936849e7b8e1,https://lda.senate.gov/filings/public/contribution/80f788d8-4c0d-490b-bb07-936849e7b8e1/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2024-12-18,5000,feca,1,68d1c927-4ec0-45c7-8cf2-fd70cac5a6ac,https://lda.senate.gov/filings/public/contribution/68d1c927-4ec0-45c7-8cf2-fd70cac5a6ac/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,NATIONAL FOOTBALL LEAGUE,organization,GRIDIRONPAC,2024-12-31,5000,feca,1,ebdadd01-46ee-4c4e-befd-89d513d599ef,https://lda.senate.gov/filings/public/contribution/ebdadd01-46ee-4c4e-befd-89d513d599ef/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,TRUIST FINANCIAL CORPORATION (FORMERLY KNOWN AS BB&T),organization,"TRUIST FINANCIAL CORPORATION FEDERAL PAC (FORMERLY SUNTRUST BANKS, INC. PAC)",2025-02-13,5000,feca,1,cb888c03-b073-4019-a637-5b78e9c03ff4,https://lda.senate.gov/filings/public/contribution/cb888c03-b073-4019-a637-5b78e9c03ff4/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2025-03-07,5000,feca,1,3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.senate.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2025-03-07,5000,feca,1,3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.senate.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,VISA INC.,organization,VISA INC POLITICAL ACTION COMMITTEE,2025-03-17,5000,feca,1,20dbea3c-0895-46d0-aef0-1ab5cc6dbc54,https://lda.senate.gov/filings/public/contribution/20dbea3c-0895-46d0-aef0-1ab5cc6dbc54/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AMAZON.COM SERVICES LLC,organization,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2025-03-17,5000,feca,1,4aeb0fb5-80e0-445f-b9c6-77da72d2840a,https://lda.senate.gov/filings/public/contribution/4aeb0fb5-80e0-445f-b9c6-77da72d2840a/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2025-03-18,5000,feca,1,26153366-5301-450d-8050-a609ff3c9998,https://lda.senate.gov/filings/public/contribution/26153366-5301-450d-8050-a609ff3c9998/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2025-03-25,5000,feca,1,55f16f50-fbe8-49f7-85b1-a7f3c0676113,https://lda.senate.gov/filings/public/contribution/55f16f50-fbe8-49f7-85b1-a7f3c0676113/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2025-03-25,5000,feca,1,26153366-5301-450d-8050-a609ff3c9998,https://lda.senate.gov/filings/public/contribution/26153366-5301-450d-8050-a609ff3c9998/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,AMERICAN EXPRESS COMPANY,organization,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),2025-05-20,5000,feca,1,8d2d1976-e5f1-424b-a470-a287f88964b1,https://lda.senate.gov/filings/public/contribution/8d2d1976-e5f1-424b-a470-a287f88964b1/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,FMR LLC,organization,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),2025-05-21,5000,feca,2,0971786e-0b88-4538-aea6-46e57ada1472,https://lda.senate.gov/filings/public/contribution/0971786e-0b88-4538-aea6-46e57ada1472/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AMERICAN ASSOCIATION FOR JUSTICE,organization,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE,2025-06-12,5000,feca,1,7f1125d2-3cbc-460e-922f-64305fe10355,https://lda.senate.gov/filings/public/contribution/7f1125d2-3cbc-460e-922f-64305fe10355/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,AMERICA'S CREDIT UNIONS PAC,2025-06-17,5000,feca,1,6acc01c1-ff04-4b65-bbbb-84b5ea0d57c4,https://lda.senate.gov/filings/public/contribution/6acc01c1-ff04-4b65-bbbb-84b5ea0d57c4/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,INVESTMENT COMPANY INSTITUTE,organization,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2025-06-26,5000,feca,1,538ee60c-839f-43ac-9498-9ff0a3c16999,https://lda.senate.gov/filings/public/contribution/538ee60c-839f-43ac-9498-9ff0a3c16999/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,INVESTMENT COMPANY INSTITUTE,organization,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2025-06-26,5000,feca,1,538ee60c-839f-43ac-9498-9ff0a3c16999,https://lda.senate.gov/filings/public/contribution/538ee60c-839f-43ac-9498-9ff0a3c16999/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2025-06-30,5000,feca,1,55f16f50-fbe8-49f7-85b1-a7f3c0676113,https://lda.senate.gov/filings/public/contribution/55f16f50-fbe8-49f7-85b1-a7f3c0676113/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,JPMORGAN CHASE HOLDINGS LLC,organization,JPMORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE,2025-07-28,5000,feca,1,f0299d2e-06da-4935-aaa8-1030f5d1ccdd,https://lda.senate.gov/filings/public/contribution/f0299d2e-06da-4935-aaa8-1030f5d1ccdd/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,TRUIST FINANCIAL CORPORATION (FORMERLY KNOWN AS BB&T),organization,"TRUIST FINANCIAL CORPORATION FEDERAL PAC (FORMERLY SUNTRUST BANKS, INC. PAC)",2025-09-26,5000,feca,1,dbdbfe0e-2ed0-4ab1-8052-dd3632d7e42c,https://lda.senate.gov/filings/public/contribution/dbdbfe0e-2ed0-4ab1-8052-dd3632d7e42c/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2025-12-10,5000,feca,1,dd288052-bc29-4580-beb9-cfefbc16d77d,https://lda.senate.gov/filings/public/contribution/dd288052-bc29-4580-beb9-cfefbc16d77d/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,MORGAN STANLEY & CO. LLC,organization,MORGAN STANLEY POLITICAL ACTION COMMITTEE,2025-12-10,5000,feca,1,513c5777-2baa-4746-88d7-5f027e6a712a,https://lda.senate.gov/filings/public/contribution/513c5777-2baa-4746-88d7-5f027e6a712a/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,AMERICA'S CREDIT UNIONS PAC,2025-12-17,5000,feca,1,c19daac7-cd73-4fba-9a94-74508a609a96,https://lda.senate.gov/filings/public/contribution/c19daac7-cd73-4fba-9a94-74508a609a96/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE BLACKROCK PAC,2025-12-21,5000,feca,1,85b483d9-a9a9-4a0b-88b7-cd0388ddd849,https://lda.senate.gov/filings/public/contribution/85b483d9-a9a9-4a0b-88b7-cd0388ddd849/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2022-03-04,4000,feca,1,1a21f53c-1ed3-4721-b74a-ce8c40838feb,https://lda.senate.gov/filings/public/contribution/1a21f53c-1ed3-4721-b74a-ce8c40838feb/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2022-09-08,4000,feca,1,6123d73f-5b9f-48d0-bfb1-fc4892e7a9d4,https://lda.senate.gov/filings/public/contribution/6123d73f-5b9f-48d0-bfb1-fc4892e7a9d4/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP HAKEEM JEFFRIES,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2022-02-03,2500,feca,1,fa928533-3f60-4134-9538-94fbdd3699a9,https://lda.senate.gov/filings/public/contribution/fa928533-3f60-4134-9538-94fbdd3699a9/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2022-03-25,2500,feca,1,43eab46a-5a4e-43c7-bdc8-336f6048b58d,https://lda.senate.gov/filings/public/contribution/43eab46a-5a4e-43c7-bdc8-336f6048b58d/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,AMERICAN EXPRESS COMPANY,organization,AMERICAN EXPRESS COMPANY PAC,2022-06-07,2500,feca,1,73f4856e-8b1d-4525-bcd8-75bbe14e029c,https://lda.senate.gov/filings/public/contribution/73f4856e-8b1d-4525-bcd8-75bbe14e029c/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,INSURED RETIREMENT INSTITUTE,organization,INSURED RETIREMENT INSTITUTE POLITICAL ACTION COMMITTEE (IRI PAC),2022-06-17,2500,feca,1,d391cb3d-aae8-4ba4-8ad7-04ad311f6cdf,https://lda.senate.gov/filings/public/contribution/d391cb3d-aae8-4ba4-8ad7-04ad311f6cdf/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2022-06-21,2500,feca,1,505c3214-13b8-463f-91d7-0af7c6256b9f,https://lda.senate.gov/filings/public/contribution/505c3214-13b8-463f-91d7-0af7c6256b9f/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,VISA INC.,organization,VISA INC. POLITICAL ACTION COMMITTEE,2022-06-22,2500,feca,1,e29b2d49-e783-4d7e-a40c-45ec8ad22109,https://lda.senate.gov/filings/public/contribution/e29b2d49-e783-4d7e-a40c-45ec8ad22109/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,MASTERCARD WORLDWIDE,organization,SELF,2022-07-25,2500,feca,1,0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe,https://lda.senate.gov/filings/public/contribution/0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,AMERICAN ASSOCIATION FOR JUSTICE,organization,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE,2022-08-22,2500,feca,2,30bbed7c-e1f5-47ef-8ee7-61413504bab1,https://lda.senate.gov/filings/public/contribution/30bbed7c-e1f5-47ef-8ee7-61413504bab1/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,MELLON FINANCIAL SERVICES CORPORATION #1,organization,POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),2022-08-26,2500,feca,1,8c2e882d-85ce-4d4b-9eb0-da3739863cbc,https://lda.senate.gov/filings/public/contribution/8c2e882d-85ce-4d4b-9eb0-da3739863cbc/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,VISA INC.,organization,VISA INC. POLITICAL ACTION COMMITTEE,2022-09-12,2500,feca,1,0a319fb4-dc55-43c8-b203-d70d4ad91f7b,https://lda.senate.gov/filings/public/contribution/0a319fb4-dc55-43c8-b203-d70d4ad91f7b/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,NATIONAL VENTURE CAPITAL ASSOCIATION,organization,NATIONAL VENTURE CAPITAL ASSOCIATION VENTUREPAC,2022-09-20,2500,feca,1,41c47e70-0538-41ec-aead-f15ae3a58c89,https://lda.senate.gov/filings/public/contribution/41c47e70-0538-41ec-aead-f15ae3a58c89/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,HUNTINGTON BANCSHARES INCORPORATED,organization,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2022-09-28,2500,feca,1,bb33ee1c-aaba-43d3-9292-c905468b8e24,https://lda.senate.gov/filings/public/contribution/bb33ee1c-aaba-43d3-9292-c905468b8e24/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,HUNTINGTON BANCSHARES INCORPORATED,lobbyist,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2022-09-28,2500,feca,1,e452fe2b-b421-46e3-9d59-21e19587813f,https://lda.senate.gov/filings/public/contribution/e452fe2b-b421-46e3-9d59-21e19587813f/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,FMR LLC,organization,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),2022-09-30,2500,feca,1,81b3f0bd-02f5-42de-ab5b-6ddb7ec7aff7,https://lda.senate.gov/filings/public/contribution/81b3f0bd-02f5-42de-ab5b-6ddb7ec7aff7/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,HAKEEM JEFFRIES,MASTERCARD WORLDWIDE,organization,SELF,2022-11-07,2500,feca,1,0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe,https://lda.senate.gov/filings/public/contribution/0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM JEFFRIES,VISA INC.,organization,VISA INC. POLITICAL ACTION COMMITTEE,2022-12-09,2500,feca,1,0a319fb4-dc55-43c8-b203-d70d4ad91f7b,https://lda.senate.gov/filings/public/contribution/0a319fb4-dc55-43c8-b203-d70d4ad91f7b/print/
Rep. Hakeem S. Jeffries (D-NY),diversified_core,REP. HAKEEM S. JEFFRIES,AMAZON.COM SERVICES LLC,organization,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2023-02-20,2500,feca,1,774c155b-e8b3-475c-8dec-d24b479d8474,https://lda.senate.gov/filings/public/contribution/774c155b-e8b3-475c-8dec-d24b479d8474/print/
