client,old_firm,new_firm,hire_dq,move,client_q_canonical_spend,term_uuid,term_lda_url,hire_uuid,hire_lda_url
AARP,ALIGNMENT GOVERNMENT STRATEGIES,"CM STRATEGIC, LLC",1,,5300000,68cd2d6c-bd91-479d-912c-9a06c8234851,https://lda.senate.gov/filings/public/filing/68cd2d6c-bd91-479d-912c-9a06c8234851/print/,1099c10b-73fa-4a75-b6cf-e20b5ee40f70,https://lda.senate.gov/filings/public/filing/1099c10b-73fa-4a75-b6cf-e20b5ee40f70/print/
AARP,"ARTICLE ONE GROUP, LLC","CM STRATEGIC, LLC",1,,5300000,797ec1cb-8c18-42f8-83c6-5b318853e069,https://lda.senate.gov/filings/public/filing/797ec1cb-8c18-42f8-83c6-5b318853e069/print/,1099c10b-73fa-4a75-b6cf-e20b5ee40f70,https://lda.senate.gov/filings/public/filing/1099c10b-73fa-4a75-b6cf-e20b5ee40f70/print/
Phillips 66,THE WASHINGTON TAX & PUBLIC POLICY GROUP,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",1,,3760000,eca4a292-e554-4501-bdba-7b03c4064b37,https://lda.senate.gov/filings/public/filing/eca4a292-e554-4501-bdba-7b03c4064b37/print/,04ec7ab6-ad13-471b-a22d-b23f77007c64,https://lda.senate.gov/filings/public/filing/04ec7ab6-ad13-471b-a22d-b23f77007c64/print/
NCTA - The Internet & Television Association,STRATEGIES 360,"SIGHTLINE ADVOCACY, LLC",0,,3680000,331ba272-b2e3-4388-b860-b0baf6eb7220,https://lda.senate.gov/filings/public/filing/331ba272-b2e3-4388-b860-b0baf6eb7220/print/,66c4d945-27f4-4360-b042-f34ffaec2c1f,https://lda.senate.gov/filings/public/filing/66c4d945-27f4-4360-b042-f34ffaec2c1f/print/
NCTA - The Internet & Television Association,STRATEGIES 360,THE WAYFINDER GROUP,1,,3680000,331ba272-b2e3-4388-b860-b0baf6eb7220,https://lda.senate.gov/filings/public/filing/331ba272-b2e3-4388-b860-b0baf6eb7220/print/,2881a04a-cbf8-4d25-b5c0-b03bd6006792,https://lda.senate.gov/filings/public/filing/2881a04a-cbf8-4d25-b5c0-b03bd6006792/print/
Google Client Services LLC,JAMES JOCHUM,"KOUNTOUPES DENHAM CARR & REID, LLC",0,,3350000,14f03996-3644-4334-89b2-5eb1250a2be8,https://lda.senate.gov/filings/public/filing/14f03996-3644-4334-89b2-5eb1250a2be8/print/,2b0004dc-6a9a-4106-ad7f-97270176a8b9,https://lda.senate.gov/filings/public/filing/2b0004dc-6a9a-4106-ad7f-97270176a8b9/print/
Comcast Corporation,HSA STRATEGIES,AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),1,,3190000,b6bfa6c7-7ace-4a70-9088-23c41ef795d3,https://lda.senate.gov/filings/public/filing/b6bfa6c7-7ace-4a70-9088-23c41ef795d3/print/,178eacea-cc43-4e30-abeb-d670bc835617,https://lda.senate.gov/filings/public/filing/178eacea-cc43-4e30-abeb-d670bc835617/print/
Comcast Corporation,HSA STRATEGIES,"THEGROUP DC, LLC",1,,3190000,b6bfa6c7-7ace-4a70-9088-23c41ef795d3,https://lda.senate.gov/filings/public/filing/b6bfa6c7-7ace-4a70-9088-23c41ef795d3/print/,5c7c43e8-939f-41a8-b40d-a5ff63b137a2,https://lda.senate.gov/filings/public/filing/5c7c43e8-939f-41a8-b40d-a5ff63b137a2/print/
ConocoPhillips,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",S-3 GROUP,1,,2630000,a656dd90-8944-40c0-879c-981297559ed8,https://lda.senate.gov/filings/public/filing/a656dd90-8944-40c0-879c-981297559ed8/print/,6201fd53-f316-42ee-80ec-0ab273f030a5,https://lda.senate.gov/filings/public/filing/6201fd53-f316-42ee-80ec-0ab273f030a5/print/
ConocoPhillips,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",THE BERNHARDT GROUP LLC,-1,,2630000,a656dd90-8944-40c0-879c-981297559ed8,https://lda.senate.gov/filings/public/filing/a656dd90-8944-40c0-879c-981297559ed8/print/,6dc35e92-fdd9-403d-9317-cc6413e9b731,https://lda.senate.gov/filings/public/filing/6dc35e92-fdd9-403d-9317-cc6413e9b731/print/
Edison Electric Institute,"MILLER STRATEGIES, LLC","HARBINGER STRATEGIES, LLC",1,,2330747,ea821b39-824c-4b11-882f-3957f993a1df,https://lda.senate.gov/filings/public/filing/ea821b39-824c-4b11-882f-3957f993a1df/print/,3c252dd8-20b0-42f9-8079-865378315a41,https://lda.senate.gov/filings/public/filing/3c252dd8-20b0-42f9-8079-865378315a41/print/
Edison Electric Institute,"MILLER STRATEGIES, LLC","S2R, LLC",1,,2330747,ea821b39-824c-4b11-882f-3957f993a1df,https://lda.senate.gov/filings/public/filing/ea821b39-824c-4b11-882f-3957f993a1df/print/,6ac4d8d9-9b93-4bdd-95e3-6e9657a19b29,https://lda.senate.gov/filings/public/filing/6ac4d8d9-9b93-4bdd-95e3-6e9657a19b29/print/
Edison Electric Institute,"MISSY EDWARDS STRATEGIES, LLC","HARBINGER STRATEGIES, LLC",1,,2330747,e2cf1b4e-f35f-44da-9e94-185eddb9c6cd,https://lda.senate.gov/filings/public/filing/e2cf1b4e-f35f-44da-9e94-185eddb9c6cd/print/,3c252dd8-20b0-42f9-8079-865378315a41,https://lda.senate.gov/filings/public/filing/3c252dd8-20b0-42f9-8079-865378315a41/print/
Edison Electric Institute,"MISSY EDWARDS STRATEGIES, LLC","S2R, LLC",1,,2330747,e2cf1b4e-f35f-44da-9e94-185eddb9c6cd,https://lda.senate.gov/filings/public/filing/e2cf1b4e-f35f-44da-9e94-185eddb9c6cd/print/,6ac4d8d9-9b93-4bdd-95e3-6e9657a19b29,https://lda.senate.gov/filings/public/filing/6ac4d8d9-9b93-4bdd-95e3-6e9657a19b29/print/
"NextEra Energy, Inc.",CROWELL & MORING LLP,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",-1,,2159000,ec3c4d8f-739f-4845-9cc0-9723b805d9d1,https://lda.senate.gov/filings/public/filing/ec3c4d8f-739f-4845-9cc0-9723b805d9d1/print/,e607c9cf-8747-4dbd-9d09-c76dd6aac636,https://lda.senate.gov/filings/public/filing/e607c9cf-8747-4dbd-9d09-c76dd6aac636/print/
"NextEra Energy, Inc.",CROWELL & MORING LLP,"CONTINENTAL STRATEGY, LLC",0,,2159000,ec3c4d8f-739f-4845-9cc0-9723b805d9d1,https://lda.senate.gov/filings/public/filing/ec3c4d8f-739f-4845-9cc0-9723b805d9d1/print/,35c2a5da-70ee-4d95-b2f7-9397035040e4,https://lda.senate.gov/filings/public/filing/35c2a5da-70ee-4d95-b2f7-9397035040e4/print/
"NextEra Energy, Inc.",CROWELL & MORING LLP,"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",0,,2159000,ec3c4d8f-739f-4845-9cc0-9723b805d9d1,https://lda.senate.gov/filings/public/filing/ec3c4d8f-739f-4845-9cc0-9723b805d9d1/print/,02ccda5e-e649-4d35-9980-509ba7e88123,https://lda.senate.gov/filings/public/filing/02ccda5e-e649-4d35-9980-509ba7e88123/print/
Exxon Mobil Corporation,MILLER & CHEVALIER CHARTERED,"CM STRATEGIC, LLC",-1,,1950000,3cc47757-5e99-4b54-b73e-f9288e2b220a,https://lda.senate.gov/filings/public/filing/3cc47757-5e99-4b54-b73e-f9288e2b220a/print/,b2cbd0ae-551b-4b4c-b419-5a1a918b1611,https://lda.senate.gov/filings/public/filing/b2cbd0ae-551b-4b4c-b419-5a1a918b1611/print/
American Council of Life Insurers,HOLLIER & ASSOCIATES,"RUTLEDGE POLICY GROUP, LLC",1,,1878641,fcdf3a3c-1a18-44aa-be98-a5aa520c5422,https://lda.senate.gov/filings/public/filing/fcdf3a3c-1a18-44aa-be98-a5aa520c5422/print/,2f5d7562-3cd6-4edc-8ec9-19b108f7088c,https://lda.senate.gov/filings/public/filing/2f5d7562-3cd6-4edc-8ec9-19b108f7088c/print/
Honeywell International,"CGCN GROUP, LLC",AMERICAN DEFENSE INTERNATIONAL,-1,,1860000,abbe6300-2800-4373-838e-a4a13a35dd13,https://lda.senate.gov/filings/public/filing/abbe6300-2800-4373-838e-a4a13a35dd13/print/,1268e2d3-fd37-48d1-a45f-f77656ae9975,https://lda.senate.gov/filings/public/filing/1268e2d3-fd37-48d1-a45f-f77656ae9975/print/
Honeywell International,CORRIGAN & USSERY LLC,AMERICAN DEFENSE INTERNATIONAL,-1,,1860000,7373421f-4965-4c1c-8353-29e457c8442a,https://lda.senate.gov/filings/public/filing/7373421f-4965-4c1c-8353-29e457c8442a/print/,1268e2d3-fd37-48d1-a45f-f77656ae9975,https://lda.senate.gov/filings/public/filing/1268e2d3-fd37-48d1-a45f-f77656ae9975/print/
RAI Services Company,PETER DAMON GROUP LLC,"OLD NORTH STRATEGIES, LLC",1,,1860000,9bb7d4c4-6ce6-47ed-a785-a6ef1488d29f,https://lda.senate.gov/filings/public/filing/9bb7d4c4-6ce6-47ed-a785-a6ef1488d29f/print/,8cf39c7b-5fa6-4490-9be6-0bde7bfb6de1,https://lda.senate.gov/filings/public/filing/8cf39c7b-5fa6-4490-9be6-0bde7bfb6de1/print/
PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),ACG ADVOCACY,0,,1790000,6d96a152-1014-481d-8899-48bd763284f0,https://lda.senate.gov/filings/public/filing/6d96a152-1014-481d-8899-48bd763284f0/print/,1f827a4b-0660-4e74-9a87-694ebed296d4,https://lda.senate.gov/filings/public/filing/1f827a4b-0660-4e74-9a87-694ebed296d4/print/
PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),"BROWNSTEIN HYATT FARBER SCHRECK, LLP",0,,1790000,6d96a152-1014-481d-8899-48bd763284f0,https://lda.senate.gov/filings/public/filing/6d96a152-1014-481d-8899-48bd763284f0/print/,80707238-8571-4a74-8d08-5445162db74c,https://lda.senate.gov/filings/public/filing/80707238-8571-4a74-8d08-5445162db74c/print/
PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),"INNOVATIVE POLICY, PLLC",1,,1790000,6d96a152-1014-481d-8899-48bd763284f0,https://lda.senate.gov/filings/public/filing/6d96a152-1014-481d-8899-48bd763284f0/print/,49dd8070-42c2-4fe7-8bf0-bb8f6868f2a1,https://lda.senate.gov/filings/public/filing/49dd8070-42c2-4fe7-8bf0-bb8f6868f2a1/print/
"Advanced Micro Devices, Inc.",J.SULLIVAN ADVOCACY,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",-1,,1670000,5ea30e61-9476-49a4-a548-6294201a4e2a,https://lda.senate.gov/filings/public/filing/5ea30e61-9476-49a4-a548-6294201a4e2a/print/,39cf2b64-06db-4311-93b9-a1150ed69ee8,https://lda.senate.gov/filings/public/filing/39cf2b64-06db-4311-93b9-a1150ed69ee8/print/
"Advanced Micro Devices, Inc.",J.SULLIVAN ADVOCACY,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",1,,1670000,5ea30e61-9476-49a4-a548-6294201a4e2a,https://lda.senate.gov/filings/public/filing/5ea30e61-9476-49a4-a548-6294201a4e2a/print/,55ce21ee-4840-42dc-b531-5b94e12b4484,https://lda.senate.gov/filings/public/filing/55ce21ee-4840-42dc-b531-5b94e12b4484/print/
"Palantir Technologies, Inc.",ANCHOR & ARROW STRATEGIES,FEROX STRATEGIES,1,,1610000,54c37edf-fe70-4d54-8feb-c753d89951b9,https://lda.senate.gov/filings/public/filing/54c37edf-fe70-4d54-8feb-c753d89951b9/print/,992115e0-7cce-4231-ba08-14c49d20a1b1,https://lda.senate.gov/filings/public/filing/992115e0-7cce-4231-ba08-14c49d20a1b1/print/
"Palantir Technologies, Inc.",ANCHOR & ARROW STRATEGIES,RED+BLUE STRATEGIES,1,,1610000,54c37edf-fe70-4d54-8feb-c753d89951b9,https://lda.senate.gov/filings/public/filing/54c37edf-fe70-4d54-8feb-c753d89951b9/print/,661412e6-8ac1-45ae-af40-4115b7cc8012,https://lda.senate.gov/filings/public/filing/661412e6-8ac1-45ae-af40-4115b7cc8012/print/
"Constellation Energy Generation, LLC","SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,1580000,09f4795c-a8c8-46a5-aa2b-34434deb0684,https://lda.senate.gov/filings/public/filing/09f4795c-a8c8-46a5-aa2b-34434deb0684/print/,198ea613-b1f7-4d1d-ba30-3b6648009bc2,https://lda.senate.gov/filings/public/filing/198ea613-b1f7-4d1d-ba30-3b6648009bc2/print/
"Cisco Systems, Inc.","CAPITOL TAX PARTNERS, LLP",BALLARD PARTNERS,0,,1290000,568c0af0-a1ac-4e60-91b4-6e22232f54cf,https://lda.senate.gov/filings/public/filing/568c0af0-a1ac-4e60-91b4-6e22232f54cf/print/,754d4955-8603-4e49-b13b-68a7efcbbbda,https://lda.senate.gov/filings/public/filing/754d4955-8603-4e49-b13b-68a7efcbbbda/print/
"American Airlines, Inc.","SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,1220000,010d9754-b567-421f-8c0e-e0de14907c0e,https://lda.senate.gov/filings/public/filing/010d9754-b567-421f-8c0e-e0de14907c0e/print/,2bd11830-e352-4d5d-a369-4ceaf3ff9de6,https://lda.senate.gov/filings/public/filing/2bd11830-e352-4d5d-a369-4ceaf3ff9de6/print/
Association for Accessible Medicines,CAPITOL HILL CONSULTING GROUP,FEROX STRATEGIES,1,,1150000,633b2321-8276-4ae6-afb8-211cf7a24574,https://lda.senate.gov/filings/public/filing/633b2321-8276-4ae6-afb8-211cf7a24574/print/,7b28094c-de36-4e60-aa86-70daed6ad148,https://lda.senate.gov/filings/public/filing/7b28094c-de36-4e60-aa86-70daed6ad148/print/
Association for Accessible Medicines,CAPITOL HILL CONSULTING GROUP,"RUBIN, TURNBULL & ASSOCIATES",0,,1150000,633b2321-8276-4ae6-afb8-211cf7a24574,https://lda.senate.gov/filings/public/filing/633b2321-8276-4ae6-afb8-211cf7a24574/print/,2c56721e-9dc5-443d-bc2b-ce77c5f63166,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,CAPITOL HILL CONSULTING GROUP,"TWINLOGIC STRATEGIES, LLP",1,,1150000,633b2321-8276-4ae6-afb8-211cf7a24574,https://lda.senate.gov/filings/public/filing/633b2321-8276-4ae6-afb8-211cf7a24574/print/,75d27fc8-0a75-4255-916d-e0fddebe8fa7,https://lda.senate.gov/filings/public/filing/75d27fc8-0a75-4255-916d-e0fddebe8fa7/print/
Association of Equipment Manufacturers,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",MICHAEL BEST STRATEGIES LLC,0,,980000,1c1365ea-396a-4a8b-a3cb-108a89ce0ba8,https://lda.senate.gov/filings/public/filing/1c1365ea-396a-4a8b-a3cb-108a89ce0ba8/print/,4a37759a-f325-460c-bb4f-aa06e61e57f4,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
"Meta Platforms, Inc.",STANTON PARK GROUP,"DCI GROUP, L.L.C.",-1,,956250,a2585cc7-53ef-4d24-9a7e-13f2829d52d1,https://lda.senate.gov/filings/public/filing/a2585cc7-53ef-4d24-9a7e-13f2829d52d1/print/,85c37b3b-6dc7-429a-b26e-20181fd205d1,https://lda.senate.gov/filings/public/filing/85c37b3b-6dc7-429a-b26e-20181fd205d1/print/
"Meta Platforms, Inc.",STANTON PARK GROUP,SALINAS STRATEGIES LLC,0,,956250,a2585cc7-53ef-4d24-9a7e-13f2829d52d1,https://lda.senate.gov/filings/public/filing/a2585cc7-53ef-4d24-9a7e-13f2829d52d1/print/,7302393a-c1fc-43e0-985a-4761c04645c5,https://lda.senate.gov/filings/public/filing/7302393a-c1fc-43e0-985a-4761c04645c5/print/
"Meta Platforms, Inc.",STANTON PARK GROUP,THE WILLIAMS GROUP,1,,956250,a2585cc7-53ef-4d24-9a7e-13f2829d52d1,https://lda.senate.gov/filings/public/filing/a2585cc7-53ef-4d24-9a7e-13f2829d52d1/print/,38348ccd-2c70-4887-8a40-a8a4d8cf718e,https://lda.senate.gov/filings/public/filing/38348ccd-2c70-4887-8a40-a8a4d8cf718e/print/
KRAFT HEINZ COMPANY,"CGCN GROUP, LLC",BGR GOVERNMENT AFFAIRS,-1,,940000,f49b8946-3b43-44ed-a4a7-3f9bf68e145a,https://lda.senate.gov/filings/public/filing/f49b8946-3b43-44ed-a4a7-3f9bf68e145a/print/,2e8a8df9-2a78-4fca-b385-e90b98db68d0,https://lda.senate.gov/filings/public/filing/2e8a8df9-2a78-4fca-b385-e90b98db68d0/print/
"Alkermes, Inc.",HOLLAND & KNIGHT LLP,"CROSSROADS STRATEGIES, LLC",1,,870000,e622acb4-fce0-4c89-ba69-960f95f98ae6,https://lda.senate.gov/filings/public/filing/e622acb4-fce0-4c89-ba69-960f95f98ae6/print/,6cf5530b-edaf-4665-a3d7-ba7f39849b76,https://lda.senate.gov/filings/public/filing/6cf5530b-edaf-4665-a3d7-ba7f39849b76/print/
"Netflix, Inc.","MEHLMAN CONSULTING, INC.","AVOQ, LLC",0,,780000,cd089b71-0c9d-4e53-b503-ae85e3eeaca7,https://lda.senate.gov/filings/public/filing/cd089b71-0c9d-4e53-b503-ae85e3eeaca7/print/,2f6160ad-a77b-4788-8691-2cf7eb4343b6,https://lda.senate.gov/filings/public/filing/2f6160ad-a77b-4788-8691-2cf7eb4343b6/print/
"Netflix, Inc.","MEHLMAN CONSULTING, INC.",BLOOM STRATEGIC COUNSEL,1,,780000,cd089b71-0c9d-4e53-b503-ae85e3eeaca7,https://lda.senate.gov/filings/public/filing/cd089b71-0c9d-4e53-b503-ae85e3eeaca7/print/,c67ed6a6-f4e7-4341-bca4-93732afbf06c,https://lda.senate.gov/filings/public/filing/c67ed6a6-f4e7-4341-bca4-93732afbf06c/print/
"Netflix, Inc.","MEHLMAN CONSULTING, INC.","FEDERAL HALL POLICY ADVISORS, LLC",1,,780000,cd089b71-0c9d-4e53-b503-ae85e3eeaca7,https://lda.senate.gov/filings/public/filing/cd089b71-0c9d-4e53-b503-ae85e3eeaca7/print/,ccbbe463-e006-47b5-b7fb-c4286ddaf5be,https://lda.senate.gov/filings/public/filing/ccbbe463-e006-47b5-b7fb-c4286ddaf5be/print/
"Netflix, Inc.","MEHLMAN CONSULTING, INC.",KRESSIN POWERS LLC,1,,780000,cd089b71-0c9d-4e53-b503-ae85e3eeaca7,https://lda.senate.gov/filings/public/filing/cd089b71-0c9d-4e53-b503-ae85e3eeaca7/print/,4dba0b1a-9ec1-4006-96ad-c2130e8fb5e3,https://lda.senate.gov/filings/public/filing/4dba0b1a-9ec1-4006-96ad-c2130e8fb5e3/print/
"Netflix, Inc.","MEHLMAN CONSULTING, INC.",S-3 GROUP,1,,780000,cd089b71-0c9d-4e53-b503-ae85e3eeaca7,https://lda.senate.gov/filings/public/filing/cd089b71-0c9d-4e53-b503-ae85e3eeaca7/print/,07b6f0a5-8562-4e6a-a6f5-2058f64e1f1b,https://lda.senate.gov/filings/public/filing/07b6f0a5-8562-4e6a-a6f5-2058f64e1f1b/print/
"Netflix, Inc.","MEHLMAN CONSULTING, INC.","THE GIBSON GROUP, LLC",0,,780000,cd089b71-0c9d-4e53-b503-ae85e3eeaca7,https://lda.senate.gov/filings/public/filing/cd089b71-0c9d-4e53-b503-ae85e3eeaca7/print/,83884e60-458b-454d-a3e8-487e8c67719e,https://lda.senate.gov/filings/public/filing/83884e60-458b-454d-a3e8-487e8c67719e/print/
"SAP America, Inc.",ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),-1,,770000,44fc9c76-b2e2-4636-aee0-098c0e767351,https://lda.senate.gov/filings/public/filing/44fc9c76-b2e2-4636-aee0-098c0e767351/print/,2caee672-593a-4638-9bf1-6307451b8019,https://lda.senate.gov/filings/public/filing/2caee672-593a-4638-9bf1-6307451b8019/print/
"SAP America, Inc.",ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),ORIGIN ADVOCACY LLC,0,,770000,44fc9c76-b2e2-4636-aee0-098c0e767351,https://lda.senate.gov/filings/public/filing/44fc9c76-b2e2-4636-aee0-098c0e767351/print/,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"Guardant Health, Inc.",INVARIANT LLC,DC STRATEGISTS LLC,-1,,741000,c049da99-0539-4cae-8e09-71ed3a254642,https://lda.senate.gov/filings/public/filing/c049da99-0539-4cae-8e09-71ed3a254642/print/,03619e7a-6ad2-4bd0-90d2-da90bfbdef75,https://lda.senate.gov/filings/public/filing/03619e7a-6ad2-4bd0-90d2-da90bfbdef75/print/
"Orsted North America, Inc.",OWEN EVANS INGOLS,BGR GOVERNMENT AFFAIRS,-1,,720000,1d797b27-cdbe-460b-ab12-94363a3d0a89,https://lda.senate.gov/filings/public/filing/1d797b27-cdbe-460b-ab12-94363a3d0a89/print/,12ec3812-a405-4268-bf31-7d923e2709a8,https://lda.senate.gov/filings/public/filing/12ec3812-a405-4268-bf31-7d923e2709a8/print/
Federation of American Hospitals,"MILLER STRATEGIES, LLC",BGR GOVERNMENT AFFAIRS,1,,710000,87d2303a-d1af-45ac-96c2-8b7133eb74f9,https://lda.senate.gov/filings/public/filing/87d2303a-d1af-45ac-96c2-8b7133eb74f9/print/,dbb5aea4-6e72-4ba1-9ffd-3c58ae58a214,https://lda.senate.gov/filings/public/filing/dbb5aea4-6e72-4ba1-9ffd-3c58ae58a214/print/
"DISH Network, LLC","MEHLMAN CONSULTING, INC.",THE WAYFINDER GROUP,1,,690000,6cedd90e-4569-48eb-ad3b-cb1f454f792e,https://lda.senate.gov/filings/public/filing/6cedd90e-4569-48eb-ad3b-cb1f454f792e/print/,43391d77-378b-47ce-8b35-7f27792aa58a,https://lda.senate.gov/filings/public/filing/43391d77-378b-47ce-8b35-7f27792aa58a/print/
"DISH Network, LLC","TIDAL BASIN ADVISORS, INC.",THE WAYFINDER GROUP,1,,690000,e6265788-f984-4b09-976b-331a3adecb14,https://lda.senate.gov/filings/public/filing/e6265788-f984-4b09-976b-331a3adecb14/print/,43391d77-378b-47ce-8b35-7f27792aa58a,https://lda.senate.gov/filings/public/filing/43391d77-378b-47ce-8b35-7f27792aa58a/print/
"Independence Blue Cross, LLC",COZEN O'CONNOR PUBLIC STRATEGIES,ALB SOLUTIONS,1,,650000,f45701d9-85aa-4266-b403-b1b89632efc6,https://lda.senate.gov/filings/public/filing/f45701d9-85aa-4266-b403-b1b89632efc6/print/,094b118b-01a3-4d33-97df-54219f6458f5,https://lda.senate.gov/filings/public/filing/094b118b-01a3-4d33-97df-54219f6458f5/print/
Growth Energy,CROWELL & MORING LLP,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",-1,,640000,36eac485-cf91-466f-a19e-328e9ca2a53c,https://lda.senate.gov/filings/public/filing/36eac485-cf91-466f-a19e-328e9ca2a53c/print/,835941a8-c4c2-4f6d-bcac-304a5e28c9cf,https://lda.senate.gov/filings/public/filing/835941a8-c4c2-4f6d-bcac-304a5e28c9cf/print/
Hanwha Q CELLS America Inc.,BOUNDARY STONE PARTNERS,MISSION STRATEGIES LLC (ENERGY),0,,635000,68124174-c1cd-4a0e-bcbc-a1741ea937e5,https://lda.senate.gov/filings/public/filing/68124174-c1cd-4a0e-bcbc-a1741ea937e5/print/,2859bfe0-2d9e-47a1-aca2-7960774cadcf,https://lda.senate.gov/filings/public/filing/2859bfe0-2d9e-47a1-aca2-7960774cadcf/print/
Sports Betting Alliance,"CONTINENTAL STRATEGY, LLC","CROSSROADS STRATEGIES, LLC",1,,555000,6947ba8d-65e9-4831-b2bf-5a946b3029ea,https://lda.senate.gov/filings/public/filing/6947ba8d-65e9-4831-b2bf-5a946b3029ea/print/,1bdbbd02-f4ca-4264-a28b-a0febf1e8d25,https://lda.senate.gov/filings/public/filing/1bdbbd02-f4ca-4264-a28b-a0febf1e8d25/print/
National Electrical Manufacturers Association,"MEHLMAN CONSULTING, INC.",FEROX STRATEGIES,0,,515000,d680fede-fe4a-49ab-ac51-165891c3d940,https://lda.senate.gov/filings/public/filing/d680fede-fe4a-49ab-ac51-165891c3d940/print/,26dad229-048b-4cfa-8ea1-ff3d01fb11b0,https://lda.senate.gov/filings/public/filing/26dad229-048b-4cfa-8ea1-ff3d01fb11b0/print/
Molson Coors Beverage Company USA LLC,BLOOM STRATEGIC COUNSEL,THE DOERRER GROUP LLC,1,,510000,cce65682-d614-4045-a587-44d57aff876b,https://lda.senate.gov/filings/public/filing/cce65682-d614-4045-a587-44d57aff876b/print/,3bf126c1-592c-4199-a4e9-98a567de75da,https://lda.senate.gov/filings/public/filing/3bf126c1-592c-4199-a4e9-98a567de75da/print/
Equifax Inc.,JACKSON LEWIS PC,THOLOS GOVERNMENT RELATIONS,-1,,500000,4491175c-a142-4637-a1ff-a3f5798705ec,https://lda.senate.gov/filings/public/filing/4491175c-a142-4637-a1ff-a3f5798705ec/print/,4bae0939-3c9d-4649-abfd-6b67658657b9,https://lda.senate.gov/filings/public/filing/4bae0939-3c9d-4649-abfd-6b67658657b9/print/
"Cheniere Energy, Inc.",STEPTOE LLP,THE DUBERSTEIN GROUP INC.,0,,490000,45cf6995-75f1-47ed-9ff1-84fe9c843d80,https://lda.senate.gov/filings/public/filing/45cf6995-75f1-47ed-9ff1-84fe9c843d80/print/,86ef0104-f141-4c95-bbfb-d0b533c95297,https://lda.senate.gov/filings/public/filing/86ef0104-f141-4c95-bbfb-d0b533c95297/print/
"Cheniere Energy, Inc.",STEPTOE LLP,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",0,,490000,45cf6995-75f1-47ed-9ff1-84fe9c843d80,https://lda.senate.gov/filings/public/filing/45cf6995-75f1-47ed-9ff1-84fe9c843d80/print/,1c77db14-bc6b-4a82-bb64-8bd7c4328358,https://lda.senate.gov/filings/public/filing/1c77db14-bc6b-4a82-bb64-8bd7c4328358/print/
"Oracle America, Inc.",PUTALASTRATEGIES,"SIGHTLINE ADVOCACY, LLC",-1,,490000,be7a000f-8b6c-490a-be9b-36b8bec8e8fb,https://lda.senate.gov/filings/public/filing/be7a000f-8b6c-490a-be9b-36b8bec8e8fb/print/,65c3cc2b-21c8-4d6c-ba20-9dac9d0152f5,https://lda.senate.gov/filings/public/filing/65c3cc2b-21c8-4d6c-ba20-9dac9d0152f5/print/
"Grifols Shared Services North America, Inc.",HOGAN LOVELLS US LLP,THORN RUN PARTNERS,1,,470000,cdfe8d71-9de7-4a1b-af7e-3c18bfa3dcd1,https://lda.senate.gov/filings/public/filing/cdfe8d71-9de7-4a1b-af7e-3c18bfa3dcd1/print/,5bb1182e-b7ec-499c-aaee-27a8beb5f625,https://lda.senate.gov/filings/public/filing/5bb1182e-b7ec-499c-aaee-27a8beb5f625/print/
"Epirus, Inc.",ANCHOR & ARROW STRATEGIES,ANCHOR & ARROW LLC,1,,460000,8659f462-2d1d-4823-93e0-30397b710339,https://lda.senate.gov/filings/public/filing/8659f462-2d1d-4823-93e0-30397b710339/print/,4d675415-b2e0-4aa9-8216-b3ef25c4355c,https://lda.senate.gov/filings/public/filing/4d675415-b2e0-4aa9-8216-b3ef25c4355c/print/
