registrant,kind,client,amount,filing_uuid,lda_public_url
AKIN GUMP STRAUSS HAUER & FELD,lost,"Coupang, Inc.",270000,0e829113-4b16-4fd7-ae5a-38093a92414d,https://lda.senate.gov/filings/public/filing/0e829113-4b16-4fd7-ae5a-38093a92414d/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,"Salesforce.com, Inc.",240000,ccb26fe4-761c-4867-829a-bf1eb7e1390f,https://lda.senate.gov/filings/public/filing/ccb26fe4-761c-4867-829a-bf1eb7e1390f/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,Education Reform Now Advocacy,200000,82224423-ee8e-4f55-beec-f894bff360ef,https://lda.senate.gov/filings/public/filing/82224423-ee8e-4f55-beec-f894bff360ef/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,"HEALTHCARE PRIVACY FORUM, LLC DBA, HEALTHCARE TRUST INSTITUTE",180000,2fafb918-fd38-4e8b-932c-f42a611924ab,https://lda.senate.gov/filings/public/filing/2fafb918-fd38-4e8b-932c-f42a611924ab/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,THE US-CHINA BUSINESS COUNCIL,170000,ef6b3833-0261-4f12-b0ca-72896b481395,https://lda.senate.gov/filings/public/filing/ef6b3833-0261-4f12-b0ca-72896b481395/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,Fluor Corporation,150000,bb4a1a83-7e70-42ec-97df-8fd29c832c73,https://lda.senate.gov/filings/public/filing/bb4a1a83-7e70-42ec-97df-8fd29c832c73/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,GENERAL ELECTRIC COMPANY DBA GE AEROSPACE,100000,db81c08e-4778-49a6-857c-f0d5a40037ee,https://lda.senate.gov/filings/public/filing/db81c08e-4778-49a6-857c-f0d5a40037ee/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,Pipe Line Contractors Association,70000,0554c69e-aed4-4f0e-a86a-96fda9059124,https://lda.senate.gov/filings/public/filing/0554c69e-aed4-4f0e-a86a-96fda9059124/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,1HUDDLE INC,,4e26fddc-451d-4e09-992f-fb7b4514edee,https://lda.senate.gov/filings/public/filing/4e26fddc-451d-4e09-992f-fb7b4514edee/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,BARRICK MINING CORPORATION,,35d18abd-4a43-4ba2-abcf-a341fb73a070,https://lda.senate.gov/filings/public/filing/35d18abd-4a43-4ba2-abcf-a341fb73a070/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,BLACKIE CAPITAL INC.,,410381cb-c7b3-452f-bd0b-a42a00a9a887,https://lda.senate.gov/filings/public/filing/410381cb-c7b3-452f-bd0b-a42a00a9a887/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,CPS Energy,,44f9034c-3d9c-4591-9876-e99eed30ccfc,https://lda.senate.gov/filings/public/filing/44f9034c-3d9c-4591-9876-e99eed30ccfc/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,"DCI GROUP AZ LLC (FKA DCI GROUP AZ, L.L.C.)",,ffcf1abb-c796-46f5-8baa-fedfb9b40869,https://lda.senate.gov/filings/public/filing/ffcf1abb-c796-46f5-8baa-fedfb9b40869/print/
AKIN GUMP STRAUSS HAUER & FELD,lost,MSC MEDITERRANEAN SHIPPING COMPANY SA,,be4e5bbf-2ed6-4a57-ae54-cc2472b7545b,https://lda.senate.gov/filings/public/filing/be4e5bbf-2ed6-4a57-ae54-cc2472b7545b/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"TI CAPITAL MANAGEMENT, LLC",270000,316742de-f3cd-4e72-b154-1213bb675ce1,https://lda.senate.gov/filings/public/filing/316742de-f3cd-4e72-b154-1213bb675ce1/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,COMPANIA DE FERROCARRILES CHIAPAS-MAYAB,230000,baeb0860-cee9-4c79-9a9b-4af050f25b7a,https://lda.senate.gov/filings/public/filing/baeb0860-cee9-4c79-9a9b-4af050f25b7a/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,WetStone Holdings Ltd.,150000,296136b0-8c1a-48be-88ad-14a96a397de2,https://lda.senate.gov/filings/public/filing/296136b0-8c1a-48be-88ad-14a96a397de2/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,Spotify USA Inc.,130000,7823555b-bb4e-4e1d-a21b-643c37e158cd,https://lda.senate.gov/filings/public/filing/7823555b-bb4e-4e1d-a21b-643c37e158cd/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"TRANSMEDICS GROUP, INC.",130000,28befb53-1df9-4815-b22a-6dc46352c6e6,https://lda.senate.gov/filings/public/filing/28befb53-1df9-4815-b22a-6dc46352c6e6/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,ROCKTREE USA LLC,120000,65c877c5-8565-460d-8bd3-50175c6354a6,https://lda.senate.gov/filings/public/filing/65c877c5-8565-460d-8bd3-50175c6354a6/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,KERRVILLE PUBLIC UTILITY BOARD (KPUB),100000,3dd054b6-93e9-4ac9-8ad7-13d5f803341b,https://lda.senate.gov/filings/public/filing/3dd054b6-93e9-4ac9-8ad7-13d5f803341b/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"Procore Technologies, Inc.",90000,417c2849-a8da-4bd9-a836-049f1eca1474,https://lda.senate.gov/filings/public/filing/417c2849-a8da-4bd9-a836-049f1eca1474/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,United States Steel Corporation,80000,baa91ee2-8810-4d1c-a99c-21e1aa34314d,https://lda.senate.gov/filings/public/filing/baa91ee2-8810-4d1c-a99c-21e1aa34314d/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,Amazon Web Services,70000,608fc08d-170a-4f8f-bd18-94329eac4417,https://lda.senate.gov/filings/public/filing/608fc08d-170a-4f8f-bd18-94329eac4417/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,PNA HOLDINGS INC,60000,ed73c314-ce3d-40c5-8d8b-bcc98c6bbcfd,https://lda.senate.gov/filings/public/filing/ed73c314-ce3d-40c5-8d8b-bcc98c6bbcfd/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"MUTANDIS, USA INC.",50000,3c5280e5-f1f1-41cf-bf95-bf078957e8f6,https://lda.senate.gov/filings/public/filing/3c5280e5-f1f1-41cf-bf95-bf078957e8f6/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"RAMPART COMMUNICATIONS, INC",50000,f9518b98-cbd8-4859-bfb9-ecd54025dd43,https://lda.senate.gov/filings/public/filing/f9518b98-cbd8-4859-bfb9-ecd54025dd43/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,OAK GROVE TECHNOLOGIES,30000,2dd5cdb5-19b2-4888-9fae-e1520a34bd25,https://lda.senate.gov/filings/public/filing/2dd5cdb5-19b2-4888-9fae-e1520a34bd25/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,PREMIER ENGINEERED PRODUCTS,30000,f1ac2eb6-e813-4d37-8d9c-6524ea3777a7,https://lda.senate.gov/filings/public/filing/f1ac2eb6-e813-4d37-8d9c-6524ea3777a7/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,PVH Corp.,20000,7ee787b5-89df-4b3f-a5a8-a2378e96231d,https://lda.senate.gov/filings/public/filing/7ee787b5-89df-4b3f-a5a8-a2378e96231d/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"AMKOR TECHNOLOGY, INC.",,2391402c-c1e9-4d46-8d33-5a147bdb4431,https://lda.senate.gov/filings/public/filing/2391402c-c1e9-4d46-8d33-5a147bdb4431/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,SNF HOLDING COMPANY,,87799f3e-cce0-47ce-96d9-77e2cdeb4080,https://lda.senate.gov/filings/public/filing/87799f3e-cce0-47ce-96d9-77e2cdeb4080/print/
AKIN GUMP STRAUSS HAUER & FELD,signed,"WEBB COUNTY, TX",,709a306c-101e-46ba-a1f6-5e04e0016bdd,https://lda.senate.gov/filings/public/filing/709a306c-101e-46ba-a1f6-5e04e0016bdd/print/
"BALLARD PARTNERS, LLC",lost,BRIDGE: BUILDING RESILIENT INFRASTRUCTURE & DEVELOPING GREATER EQUITY,400000,8f251498-c730-40e6-8d86-841b2457a35c,https://lda.senate.gov/filings/public/filing/8f251498-c730-40e6-8d86-841b2457a35c/print/
"BALLARD PARTNERS, LLC",lost,BREITLING SA,370000,389bdce2-1e76-4717-b116-4aba9b071622,https://lda.senate.gov/filings/public/filing/389bdce2-1e76-4717-b116-4aba9b071622/print/
"BALLARD PARTNERS, LLC",lost,"DOREL JUVENILE GROUP, INC.",370000,4b9ee6c6-ceb7-4504-b1a2-22ea4d78063e,https://lda.senate.gov/filings/public/filing/4b9ee6c6-ceb7-4504-b1a2-22ea4d78063e/print/
"BALLARD PARTNERS, LLC",lost,DAIMLER TRUCK NORTH AMERICA LLC,360000,008ca2e4-05ef-4d5d-a228-cf6a15dcf8f7,https://lda.senate.gov/filings/public/filing/008ca2e4-05ef-4d5d-a228-cf6a15dcf8f7/print/
"BALLARD PARTNERS, LLC",lost,Hanwha Q CELLS America Inc.,350000,a41230d8-0483-4518-a27e-3377ca3d275a,https://lda.senate.gov/filings/public/filing/a41230d8-0483-4518-a27e-3377ca3d275a/print/
"BALLARD PARTNERS, LLC",lost,Fragrance Creators Association,330000,a1364017-6396-4716-87ea-3916658a4314,https://lda.senate.gov/filings/public/filing/a1364017-6396-4716-87ea-3916658a4314/print/
"BALLARD PARTNERS, LLC",lost,TechMet Limited,330000,c11845a8-a68a-4272-b291-d2e3ef03f87b,https://lda.senate.gov/filings/public/filing/c11845a8-a68a-4272-b291-d2e3ef03f87b/print/
"BALLARD PARTNERS, LLC",lost,TUPY AMERICAN FOUNDRY CORPORATION,320000,301f7775-85ca-4e75-8804-82cebeb0c4af,https://lda.senate.gov/filings/public/filing/301f7775-85ca-4e75-8804-82cebeb0c4af/print/
"BALLARD PARTNERS, LLC",lost,Klal Yisroel Inc.,280000,e9f79b06-df7f-4288-8a63-0de87bb1f553,https://lda.senate.gov/filings/public/filing/e9f79b06-df7f-4288-8a63-0de87bb1f553/print/
"BALLARD PARTNERS, LLC",lost,DRASLOVKA A.S.,270000,4fabafd1-080a-4985-8af4-87dfa6949268,https://lda.senate.gov/filings/public/filing/4fabafd1-080a-4985-8af4-87dfa6949268/print/
"BALLARD PARTNERS, LLC",lost,"E3 IGNITIONS PRODUCTS, LLC",270000,5fdd90fb-debf-4df5-b8ac-1338fca8db80,https://lda.senate.gov/filings/public/filing/5fdd90fb-debf-4df5-b8ac-1338fca8db80/print/
"BALLARD PARTNERS, LLC",lost,Paper Excellence Holdings Corporation,270000,9abdbf35-8202-4b83-9285-8372f696e1c4,https://lda.senate.gov/filings/public/filing/9abdbf35-8202-4b83-9285-8372f696e1c4/print/
"BALLARD PARTNERS, LLC",lost,CHANA HOLDINGS LLC,260000,a0f6453f-636f-40a2-92e6-20473fb9298f,https://lda.senate.gov/filings/public/filing/a0f6453f-636f-40a2-92e6-20473fb9298f/print/
"BALLARD PARTNERS, LLC",lost,NATIONAL EMR,240000,dd016369-0e18-4293-89fa-7a3aff5cbe4c,https://lda.senate.gov/filings/public/filing/dd016369-0e18-4293-89fa-7a3aff5cbe4c/print/
"BALLARD PARTNERS, LLC",lost,"Centerline Liberties, Inc.",220000,8747ac3f-20b4-44f2-ad14-4f3b1f0594db,https://lda.senate.gov/filings/public/filing/8747ac3f-20b4-44f2-ad14-4f3b1f0594db/print/
"BALLARD PARTNERS, LLC",lost,GIMME SEAWEED,220000,8533adaa-3cf8-45ab-aa94-66f8ba43e9f2,https://lda.senate.gov/filings/public/filing/8533adaa-3cf8-45ab-aa94-66f8ba43e9f2/print/
"BALLARD PARTNERS, LLC",lost,"AXINN, VELTROP & HARKRIDER LLP ON BEHALF OF BRADYPLUS",210000,21b62563-ac0c-4438-999e-eba9e2cde8be,https://lda.senate.gov/filings/public/filing/21b62563-ac0c-4438-999e-eba9e2cde8be/print/
"BALLARD PARTNERS, LLC",lost,THUNDERCAT TECHNOLOGY LLC,210000,3c1944ac-d871-438f-a1f0-a295c0c9cfb5,https://lda.senate.gov/filings/public/filing/3c1944ac-d871-438f-a1f0-a295c0c9cfb5/print/
"BALLARD PARTNERS, LLC",lost,COMPASS CONNECTIONS/COMPASS UNITED,200000,b85f6154-85f6-49b6-909f-ac1e18a19c02,https://lda.senate.gov/filings/public/filing/b85f6154-85f6-49b6-909f-ac1e18a19c02/print/
"BALLARD PARTNERS, LLC",lost,FIVETRAN INC.,200000,b9c0d9d6-d8c3-4d57-a2bb-36855e8d964b,https://lda.senate.gov/filings/public/filing/b9c0d9d6-d8c3-4d57-a2bb-36855e8d964b/print/
"BALLARD PARTNERS, LLC",lost,PINELLAS COUNTY,200000,38931ee0-a380-476e-9cb7-246b8779acd5,https://lda.senate.gov/filings/public/filing/38931ee0-a380-476e-9cb7-246b8779acd5/print/
"BALLARD PARTNERS, LLC",lost,"COTA GROUP, INC.",180000,7200c60d-c14a-4071-8659-098740b1e109,https://lda.senate.gov/filings/public/filing/7200c60d-c14a-4071-8659-098740b1e109/print/
"BALLARD PARTNERS, LLC",lost,Union of Orthodox Jewish Congregations of America,170000,7b6ac94a-d568-4bd3-98de-d96d90bf84f6,https://lda.senate.gov/filings/public/filing/7b6ac94a-d568-4bd3-98de-d96d90bf84f6/print/
"BALLARD PARTNERS, LLC",lost,MORSELIFE HEALTH SYSTEM,150000,7b0fd6da-5683-4fd9-bd02-be6619ae32d6,https://lda.senate.gov/filings/public/filing/7b0fd6da-5683-4fd9-bd02-be6619ae32d6/print/
"BALLARD PARTNERS, LLC",lost,SAN FRANCISCO BAY AREA WATER EMERGENCY TRANSPORTATION AUTHORITY (WETA),150000,c05a7dec-d0dc-41be-8ea8-141c35c6e401,https://lda.senate.gov/filings/public/filing/c05a7dec-d0dc-41be-8ea8-141c35c6e401/print/
"BALLARD PARTNERS, LLC",lost,"KIRKLAND & ELLIS LLP ON BEHALF OF EVOLVE BUYER, LLC AND YODA TOPCO, LP",120000,b0c66306-f2ee-456e-8bfd-ee8188ef22da,https://lda.senate.gov/filings/public/filing/b0c66306-f2ee-456e-8bfd-ee8188ef22da/print/
"BALLARD PARTNERS, LLC",lost,"L3Harris Technologies, Inc.",90000,a0d62d20-5b4e-43c9-b316-2686cc6949ec,https://lda.senate.gov/filings/public/filing/a0d62d20-5b4e-43c9-b316-2686cc6949ec/print/
"BALLARD PARTNERS, LLC",lost,LEE COUNTY BOARD OF COUNTY COMMISSIONERS,90000,67865986-bf24-4228-aecd-cde932ec7723,https://lda.senate.gov/filings/public/filing/67865986-bf24-4228-aecd-cde932ec7723/print/
"BALLARD PARTNERS, LLC",lost,RP LEGAL GROUP,90000,4799aa9a-9213-46dc-a94e-28dffaa8b62e,https://lda.senate.gov/filings/public/filing/4799aa9a-9213-46dc-a94e-28dffaa8b62e/print/
"BALLARD PARTNERS, LLC",lost,VISIONS GLOBAL LLC,80000,77f3dd3c-76d3-4c0e-856c-a55a01117ef3,https://lda.senate.gov/filings/public/filing/77f3dd3c-76d3-4c0e-856c-a55a01117ef3/print/
"BALLARD PARTNERS, LLC",lost,JEA,70000,f161b7d4-5fbd-464d-b3cf-20569754b402,https://lda.senate.gov/filings/public/filing/f161b7d4-5fbd-464d-b3cf-20569754b402/print/
"BALLARD PARTNERS, LLC",lost,ILYA ALEKSEEVICH GOLUBOVICH,,3971673e-0b5b-4ccc-b31d-1d6b3eeaacea,https://lda.senate.gov/filings/public/filing/3971673e-0b5b-4ccc-b31d-1d6b3eeaacea/print/
"BALLARD PARTNERS, LLC",signed,NEOPRIME CAPITAL PARTNERS,400000,6f48fcf7-d021-4ed5-bb66-ffdeb7dac8e7,https://lda.senate.gov/filings/public/filing/6f48fcf7-d021-4ed5-bb66-ffdeb7dac8e7/print/
"BALLARD PARTNERS, LLC",signed,ELO ATLANTIC SL,380000,73b3fc6c-d052-4b01-8be4-4f6a3b8ebe68,https://lda.senate.gov/filings/public/filing/73b3fc6c-d052-4b01-8be4-4f6a3b8ebe68/print/
"BALLARD PARTNERS, LLC",signed,BANKERS LIFE INSURANCE COMPANY,300000,3aaec57a-50cb-40c3-9b3d-cf834bc0802d,https://lda.senate.gov/filings/public/filing/3aaec57a-50cb-40c3-9b3d-cf834bc0802d/print/
"BALLARD PARTNERS, LLC",signed,INSURANCE JSC DALLBOGG: LIFE AND HEALTH AD,300000,fb533e7f-ec2d-416c-bf47-096b8987a44a,https://lda.senate.gov/filings/public/filing/fb533e7f-ec2d-416c-bf47-096b8987a44a/print/
"BALLARD PARTNERS, LLC",signed,"STIIIZY, INC.",250000,27269397-8b79-4333-949c-d5a0339134d8,https://lda.senate.gov/filings/public/filing/27269397-8b79-4333-949c-d5a0339134d8/print/
"BALLARD PARTNERS, LLC",signed,"Coupang, Inc.",170000,d5b565ea-4e0c-47ca-8762-0e6e6b4242de,https://lda.senate.gov/filings/public/filing/d5b565ea-4e0c-47ca-8762-0e6e6b4242de/print/
"BALLARD PARTNERS, LLC",signed,"ENERGY TRANSITION MINERALS, LTD.",150000,87e20a6a-fafa-42a4-846a-624fc13afcaa,https://lda.senate.gov/filings/public/filing/87e20a6a-fafa-42a4-846a-624fc13afcaa/print/
"BALLARD PARTNERS, LLC",signed,"LI INDUSTRIES, INC.",150000,6d8347a9-54ef-43ca-9a8d-8077d11ccebe,https://lda.senate.gov/filings/public/filing/6d8347a9-54ef-43ca-9a8d-8077d11ccebe/print/
"BALLARD PARTNERS, LLC",signed,SUPREME SITE SERVICES GMBH,150000,1e844337-debb-41a3-8eae-8ab65c13ba79,https://lda.senate.gov/filings/public/filing/1e844337-debb-41a3-8eae-8ab65c13ba79/print/
"BALLARD PARTNERS, LLC",signed,AGROINSUMOS IBEROAMERICANOS GROUP D/B/A/ AGROISLENA,130000,dcf3024f-988f-4061-ad62-d211b0ac77de,https://lda.senate.gov/filings/public/filing/dcf3024f-988f-4061-ad62-d211b0ac77de/print/
"BALLARD PARTNERS, LLC",signed,"Anthropic, PBC",130000,ca8b4015-a7ac-47e8-a198-9c6ffd429694,https://lda.senate.gov/filings/public/filing/ca8b4015-a7ac-47e8-a198-9c6ffd429694/print/
"BALLARD PARTNERS, LLC",signed,BB LIVING,120000,05965635-54c9-49ea-825b-2df4fa72e46b,https://lda.senate.gov/filings/public/filing/05965635-54c9-49ea-825b-2df4fa72e46b/print/
"BALLARD PARTNERS, LLC",signed,Del Monte Fresh Produce Company,120000,50e1268f-440d-49de-acb2-c4fa9f0d6f9e,https://lda.senate.gov/filings/public/filing/50e1268f-440d-49de-acb2-c4fa9f0d6f9e/print/
"BALLARD PARTNERS, LLC",signed,MAHA CAPITAL,120000,3d76ce37-be55-43b9-b116-e065b6a067e4,https://lda.senate.gov/filings/public/filing/3d76ce37-be55-43b9-b116-e065b6a067e4/print/
"BALLARD PARTNERS, LLC",signed,"AXINN, VELTROP & HARKRIDER LLP ON BEHALF OF TECOMET, INC.",100000,a9f1c604-bd73-4d04-96e1-65711df64e40,https://lda.senate.gov/filings/public/filing/a9f1c604-bd73-4d04-96e1-65711df64e40/print/
"BALLARD PARTNERS, LLC",signed,Balkan Energy SHA,100000,40fe61b6-605c-47bd-b351-1fd4e8d2a813,https://lda.senate.gov/filings/public/filing/40fe61b6-605c-47bd-b351-1fd4e8d2a813/print/
"BALLARD PARTNERS, LLC",signed,M1 HOLDINGS GROUP LLC,100000,f5edb257-e374-4a8f-a51a-e40bf0b18286,https://lda.senate.gov/filings/public/filing/f5edb257-e374-4a8f-a51a-e40bf0b18286/print/
"BALLARD PARTNERS, LLC",signed,ARMR SCIENCES,90000,ef9c81a7-f673-46c7-bae8-9fbc807a7f26,https://lda.senate.gov/filings/public/filing/ef9c81a7-f673-46c7-bae8-9fbc807a7f26/print/
"BALLARD PARTNERS, LLC",signed,CHAPMAN DEVELOPMENT LLC,90000,4e9e5cd3-ac5f-497b-9ee7-05ea4e6ef053,https://lda.senate.gov/filings/public/filing/4e9e5cd3-ac5f-497b-9ee7-05ea4e6ef053/print/
"BALLARD PARTNERS, LLC",signed,VIRTUS MINERALS GROUP INC.,90000,026dee4d-bd94-44fa-86d9-2f55617467b8,https://lda.senate.gov/filings/public/filing/026dee4d-bd94-44fa-86d9-2f55617467b8/print/
"BALLARD PARTNERS, LLC",signed,HELFIE MANAGEMENT PTY LTD,80000,9be241a6-b279-4a8e-aa02-57b0254f2cc1,https://lda.senate.gov/filings/public/filing/9be241a6-b279-4a8e-aa02-57b0254f2cc1/print/
"BALLARD PARTNERS, LLC",signed,URANIUM ENERGY CORPORATION,80000,f43ed419-9fe8-470d-9289-bcdb0c45c732,https://lda.senate.gov/filings/public/filing/f43ed419-9fe8-470d-9289-bcdb0c45c732/print/
"BALLARD PARTNERS, LLC",signed,KNOB PETROLEUM CORP,70000,ee10fea4-899a-40b2-b76d-8cd45865684a,https://lda.senate.gov/filings/public/filing/ee10fea4-899a-40b2-b76d-8cd45865684a/print/
"BALLARD PARTNERS, LLC",signed,VALE MARITIMO C.A.,70000,cbfed9a3-49ad-43f4-b87b-c3780cb84f96,https://lda.senate.gov/filings/public/filing/cbfed9a3-49ad-43f4-b87b-c3780cb84f96/print/
"BALLARD PARTNERS, LLC",signed,TIPCO ASPHALT PUBLIC COMPANY LIMITED,60000,035bca14-0173-493b-b9e9-168c11646ae5,https://lda.senate.gov/filings/public/filing/035bca14-0173-493b-b9e9-168c11646ae5/print/
"BALLARD PARTNERS, LLC",signed,"Zoox, Inc.",60000,d35ac6ce-15a4-4b83-8b12-5023e51b4201,https://lda.senate.gov/filings/public/filing/d35ac6ce-15a4-4b83-8b12-5023e51b4201/print/
"BALLARD PARTNERS, LLC",signed,BACKSWING VENTURES,50000,1d448a35-401f-4d04-888f-c38d30dfe7e8,https://lda.senate.gov/filings/public/filing/1d448a35-401f-4d04-888f-c38d30dfe7e8/print/
"BALLARD PARTNERS, LLC",signed,"INTEGRATE DG, LLC",50000,dd0dbe03-2c2e-434f-9728-2bbfe19f85eb,https://lda.senate.gov/filings/public/filing/dd0dbe03-2c2e-434f-9728-2bbfe19f85eb/print/
"BALLARD PARTNERS, LLC",signed,LEONARDO S.P.A.,50000,bafc4098-e3c6-4ff7-8f0d-de1a7e1dd0e4,https://lda.senate.gov/filings/public/filing/bafc4098-e3c6-4ff7-8f0d-de1a7e1dd0e4/print/
"BALLARD PARTNERS, LLC",signed,PROYECTO DE EMPRESARIOS POR MEXICO,50000,327e3e4e-2d52-47b4-a653-5f216d7b28b9,https://lda.senate.gov/filings/public/filing/327e3e4e-2d52-47b4-a653-5f216d7b28b9/print/
"BALLARD PARTNERS, LLC",signed,"SEEKR TECHNOLOGIES, INC.",50000,43b43122-fb51-407c-9e9c-a0430a9ac2ee,https://lda.senate.gov/filings/public/filing/43b43122-fb51-407c-9e9c-a0430a9ac2ee/print/
"BALLARD PARTNERS, LLC",signed,"FACETEC, INC.",40000,a23f263e-e7cb-419e-9c3c-826d555a6035,https://lda.senate.gov/filings/public/filing/a23f263e-e7cb-419e-9c3c-826d555a6035/print/
"BALLARD PARTNERS, LLC",signed,Jubilant Pharma Holdings Inc.,40000,c95a730a-53e5-4fbd-99b5-265d2c03a9ce,https://lda.senate.gov/filings/public/filing/c95a730a-53e5-4fbd-99b5-265d2c03a9ce/print/
"BALLARD PARTNERS, LLC",signed,"Ogle School Management, LLC",40000,ece91c8b-4cea-4e4d-9318-4b261bc6b569,https://lda.senate.gov/filings/public/filing/ece91c8b-4cea-4e4d-9318-4b261bc6b569/print/
"BALLARD PARTNERS, LLC",signed,"SABAN REAL ESTATE, LLC",40000,81c2f750-b0fd-40c3-96e6-1cdfa2dd894a,https://lda.senate.gov/filings/public/filing/81c2f750-b0fd-40c3-96e6-1cdfa2dd894a/print/
"BALLARD PARTNERS, LLC",signed,"Sea & Shoreline, LLC",40000,9e7aa840-9e6c-4791-8509-d3713f2ef155,https://lda.senate.gov/filings/public/filing/9e7aa840-9e6c-4791-8509-d3713f2ef155/print/
"BALLARD PARTNERS, LLC",signed,"Tricoci University of Beauty Culture, LLC",40000,5dd9349e-d31d-42cb-a92e-09db9a645064,https://lda.senate.gov/filings/public/filing/5dd9349e-d31d-42cb-a92e-09db9a645064/print/
"BALLARD PARTNERS, LLC",signed,EAGLE LNG PARTNERS LLC,30000,a9a0204f-38a4-4b3b-b66b-b4586409a6de,https://lda.senate.gov/filings/public/filing/a9a0204f-38a4-4b3b-b66b-b4586409a6de/print/
"BALLARD PARTNERS, LLC",signed,"Superior Air-Ground Ambulance Service, Inc.",30000,59e39902-fba9-4f07-9d89-8b73b0e968d1,https://lda.senate.gov/filings/public/filing/59e39902-fba9-4f07-9d89-8b73b0e968d1/print/
"BALLARD PARTNERS, LLC",signed,AMERIPRO HEALTH LLC,10000,e238c4a9-8aad-44d8-9cec-2c7b7ddbf9ae,https://lda.senate.gov/filings/public/filing/e238c4a9-8aad-44d8-9cec-2c7b7ddbf9ae/print/
"BALLARD PARTNERS, LLC",signed,CAMPAIGN FOR AMERICA FIRST INTERNATIONAL ASSISTANCE,10000,18eec01c-baed-4823-9902-5d44f4ab2098,https://lda.senate.gov/filings/public/filing/18eec01c-baed-4823-9902-5d44f4ab2098/print/
"BALLARD PARTNERS, LLC",signed,COALITION FOR RESPONSIBLE COMMUNITY DEVELOPMENT,10000,4361359b-f2e1-48bf-8102-ca8918c181be,https://lda.senate.gov/filings/public/filing/4361359b-f2e1-48bf-8102-ca8918c181be/print/
"BALLARD PARTNERS, LLC",signed,Northrop Grumman Systems Corporation,10000,41f9fd98-65c5-4334-9b5f-6d8475252434,https://lda.senate.gov/filings/public/filing/41f9fd98-65c5-4334-9b5f-6d8475252434/print/
"BALLARD PARTNERS, LLC",signed,"SOLUTIONS GROUP SERVICES, LLC",10000,e50e1eab-f9c9-4396-93dd-6112a962cacc,https://lda.senate.gov/filings/public/filing/e50e1eab-f9c9-4396-93dd-6112a962cacc/print/
"BALLARD PARTNERS, LLC",signed,ACHIEVE,,e6e4dc48-4e93-4a90-8f1a-68b894f3b128,https://lda.senate.gov/filings/public/filing/e6e4dc48-4e93-4a90-8f1a-68b894f3b128/print/
"BALLARD PARTNERS, LLC",signed,EVOLUTION ELECTRIC VEHICLES,,95936367-767c-4b6a-b6f0-52e417e6b607,https://lda.senate.gov/filings/public/filing/95936367-767c-4b6a-b6f0-52e417e6b607/print/
BGR GOVERNMENT AFFAIRS,lost,Charles River Laboratories,270000,be8c8c0a-9a04-499a-bb33-3fa7cbfb60ff,https://lda.senate.gov/filings/public/filing/be8c8c0a-9a04-499a-bb33-3fa7cbfb60ff/print/
BGR GOVERNMENT AFFAIRS,lost,BlackSea Technologies,180000,84a5ba3d-a3c4-44a9-8a89-10128e761730,https://lda.senate.gov/filings/public/filing/84a5ba3d-a3c4-44a9-8a89-10128e761730/print/
BGR GOVERNMENT AFFAIRS,lost,Western Digital Corporation,180000,10d8604a-0656-45c8-a78a-47199dabea24,https://lda.senate.gov/filings/public/filing/10d8604a-0656-45c8-a78a-47199dabea24/print/
BGR GOVERNMENT AFFAIRS,lost,DC Water,110000,b2e49275-80b8-4f7e-a893-e7d8076fbaff,https://lda.senate.gov/filings/public/filing/b2e49275-80b8-4f7e-a893-e7d8076fbaff/print/
BGR GOVERNMENT AFFAIRS,lost,"Vineyard Wind, LLC",100000,a49d7b5e-f4d4-4109-b060-07ac20ce994a,https://lda.senate.gov/filings/public/filing/a49d7b5e-f4d4-4109-b060-07ac20ce994a/print/
