client,registrant,filing_uuid,filing_type,reported_income,lda_public_url
Redwire Space,STRATEGIC MARKETING INNOVATIONS,aa666fba-e5e9-456c-92c7-3b7d9279650f,RR,,https://lda.senate.gov/filings/public/filing/aa666fba-e5e9-456c-92c7-3b7d9279650f/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",ee0e2ada-749e-4a0b-9ffa-4bda3619a166,Q4,50000,https://lda.senate.gov/filings/public/filing/ee0e2ada-749e-4a0b-9ffa-4bda3619a166/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",ee0e2ada-749e-4a0b-9ffa-4bda3619a166,Q4,50000,https://lda.senate.gov/filings/public/filing/ee0e2ada-749e-4a0b-9ffa-4bda3619a166/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",ee0e2ada-749e-4a0b-9ffa-4bda3619a166,Q4,50000,https://lda.senate.gov/filings/public/filing/ee0e2ada-749e-4a0b-9ffa-4bda3619a166/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",ee0e2ada-749e-4a0b-9ffa-4bda3619a166,Q4,50000,https://lda.senate.gov/filings/public/filing/ee0e2ada-749e-4a0b-9ffa-4bda3619a166/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",ee0e2ada-749e-4a0b-9ffa-4bda3619a166,Q4,50000,https://lda.senate.gov/filings/public/filing/ee0e2ada-749e-4a0b-9ffa-4bda3619a166/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf,RA,,https://lda.senate.gov/filings/public/filing/5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf,RA,,https://lda.senate.gov/filings/public/filing/5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf,RA,,https://lda.senate.gov/filings/public/filing/5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf,RA,,https://lda.senate.gov/filings/public/filing/5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf,RA,,https://lda.senate.gov/filings/public/filing/5d65aada-1a6f-47a4-ba05-c1ec6f0b1ccf/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",eda16323-ffff-4719-98d2-45a3cf854683,RR,,https://lda.senate.gov/filings/public/filing/eda16323-ffff-4719-98d2-45a3cf854683/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",eda16323-ffff-4719-98d2-45a3cf854683,RR,,https://lda.senate.gov/filings/public/filing/eda16323-ffff-4719-98d2-45a3cf854683/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",eda16323-ffff-4719-98d2-45a3cf854683,RR,,https://lda.senate.gov/filings/public/filing/eda16323-ffff-4719-98d2-45a3cf854683/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",eda16323-ffff-4719-98d2-45a3cf854683,RR,,https://lda.senate.gov/filings/public/filing/eda16323-ffff-4719-98d2-45a3cf854683/print/
Results for America,"MANATT, PHELPS, AND PHILLIPS",eda16323-ffff-4719-98d2-45a3cf854683,RR,,https://lda.senate.gov/filings/public/filing/eda16323-ffff-4719-98d2-45a3cf854683/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",bc386f86-6083-4073-bc17-23b88bce8f53,Q4Y,40000,https://lda.senate.gov/filings/public/filing/bc386f86-6083-4073-bc17-23b88bce8f53/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",bc386f86-6083-4073-bc17-23b88bce8f53,Q4Y,40000,https://lda.senate.gov/filings/public/filing/bc386f86-6083-4073-bc17-23b88bce8f53/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",bc386f86-6083-4073-bc17-23b88bce8f53,Q4Y,40000,https://lda.senate.gov/filings/public/filing/bc386f86-6083-4073-bc17-23b88bce8f53/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",bc386f86-6083-4073-bc17-23b88bce8f53,Q4Y,40000,https://lda.senate.gov/filings/public/filing/bc386f86-6083-4073-bc17-23b88bce8f53/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",79c436bb-aa90-4b4d-83f3-39b152bb5e83,RR,,https://lda.senate.gov/filings/public/filing/79c436bb-aa90-4b4d-83f3-39b152bb5e83/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",79c436bb-aa90-4b4d-83f3-39b152bb5e83,RR,,https://lda.senate.gov/filings/public/filing/79c436bb-aa90-4b4d-83f3-39b152bb5e83/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",79c436bb-aa90-4b4d-83f3-39b152bb5e83,RR,,https://lda.senate.gov/filings/public/filing/79c436bb-aa90-4b4d-83f3-39b152bb5e83/print/
Ridgecrest Regional Hospital,"HOOPER, LUNDY & BOOKMAN, P.C.",79c436bb-aa90-4b4d-83f3-39b152bb5e83,RR,,https://lda.senate.gov/filings/public/filing/79c436bb-aa90-4b4d-83f3-39b152bb5e83/print/
S Corporation Association,"INTEGER, LLC",b877bc72-2bfa-4678-bead-c28f47daf747,Q4,40000,https://lda.senate.gov/filings/public/filing/b877bc72-2bfa-4678-bead-c28f47daf747/print/
S Corporation Association,"INTEGER, LLC",b877bc72-2bfa-4678-bead-c28f47daf747,Q4,40000,https://lda.senate.gov/filings/public/filing/b877bc72-2bfa-4678-bead-c28f47daf747/print/
S Corporation Association,"INTEGER, LLC",b877bc72-2bfa-4678-bead-c28f47daf747,Q4,40000,https://lda.senate.gov/filings/public/filing/b877bc72-2bfa-4678-bead-c28f47daf747/print/
S Corporation Association,"INTEGER, LLC",d76781e3-f862-4564-ae25-44b31368fa7b,RR,,https://lda.senate.gov/filings/public/filing/d76781e3-f862-4564-ae25-44b31368fa7b/print/
S Corporation Association,"INTEGER, LLC",d76781e3-f862-4564-ae25-44b31368fa7b,RR,,https://lda.senate.gov/filings/public/filing/d76781e3-f862-4564-ae25-44b31368fa7b/print/
S Corporation Association,"INTEGER, LLC",d76781e3-f862-4564-ae25-44b31368fa7b,RR,,https://lda.senate.gov/filings/public/filing/d76781e3-f862-4564-ae25-44b31368fa7b/print/
"S.A.F.E. STRUCTURE DESIGNS, LLC","NEW FRONT STRATEGIES GROUP, LLC",71c3b056-4cd5-415f-8d5d-69cd1d74cad1,Q4,10000,https://lda.senate.gov/filings/public/filing/71c3b056-4cd5-415f-8d5d-69cd1d74cad1/print/
"S.A.F.E. STRUCTURE DESIGNS, LLC","NEW FRONT STRATEGIES GROUP, LLC",a06ad7c3-8d90-42f7-8b6e-141fdc5e12e5,RR,,https://lda.senate.gov/filings/public/filing/a06ad7c3-8d90-42f7-8b6e-141fdc5e12e5/print/
SABER HEALTHCARE GROUP,BALLARD PARTNERS,01e3105a-64cd-41d4-b880-9c0d4afd7b74,Q4,90000,https://lda.senate.gov/filings/public/filing/01e3105a-64cd-41d4-b880-9c0d4afd7b74/print/
SABER HEALTHCARE GROUP,BALLARD PARTNERS,76e00638-d95f-4420-a058-4d7ffb1415bc,RR,,https://lda.senate.gov/filings/public/filing/76e00638-d95f-4420-a058-4d7ffb1415bc/print/
SABLE OFFFSHORE CORP.,HOLLAND & KNIGHT LLP,79eaa83e-80c2-4dfc-b038-875ce870b68b,Q4,20000,https://lda.senate.gov/filings/public/filing/79eaa83e-80c2-4dfc-b038-875ce870b68b/print/
SABLE OFFFSHORE CORP.,HOLLAND & KNIGHT LLP,4c142221-ced7-46bc-8945-48b07dc6d8e3,RR,,https://lda.senate.gov/filings/public/filing/4c142221-ced7-46bc-8945-48b07dc6d8e3/print/
SAC HEALTH SYSTEM,"MANATT, PHELPS, AND PHILLIPS",0f9a54f0-b2b9-44e8-9a7c-97c5d9602b9f,Q4,,https://lda.senate.gov/filings/public/filing/0f9a54f0-b2b9-44e8-9a7c-97c5d9602b9f/print/
SAC HEALTH SYSTEM,"MANATT, PHELPS, AND PHILLIPS",6833e56a-0af1-49e5-9aba-32cd012d1af2,RA,,https://lda.senate.gov/filings/public/filing/6833e56a-0af1-49e5-9aba-32cd012d1af2/print/
SAC HEALTH SYSTEM,"MANATT, PHELPS, AND PHILLIPS",31209557-e3dd-4e3d-8fc5-58167af93ef7,RR,,https://lda.senate.gov/filings/public/filing/31209557-e3dd-4e3d-8fc5-58167af93ef7/print/
SAFE BANKING COALITION,"TIMOTHY R. RUPLI & ASSOCIATES, INC.",c6fe6a48-a390-4c04-952b-2a80a0f842c4,Q4,,https://lda.senate.gov/filings/public/filing/c6fe6a48-a390-4c04-952b-2a80a0f842c4/print/
SAFE BANKING COALITION,"TIMOTHY R. RUPLI & ASSOCIATES, INC.",8e6941bd-b4b4-4af6-9b33-d66bf1181744,RR,,https://lda.senate.gov/filings/public/filing/8e6941bd-b4b4-4af6-9b33-d66bf1181744/print/
"SAFRAN DEFENSE & SPACE, INC.",BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ,0fbdae54-5727-4945-9801-8c652192877e,Q4,5000,https://lda.senate.gov/filings/public/filing/0fbdae54-5727-4945-9801-8c652192877e/print/
"SAFRAN DEFENSE & SPACE, INC.",BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ,5ce2df2d-bd7f-4e20-b2be-15397988f125,RR,,https://lda.senate.gov/filings/public/filing/5ce2df2d-bd7f-4e20-b2be-15397988f125/print/
SALIM KALIL,"1607 STRATEGIES, LLC",11172b29-9896-4d66-84c4-bad444e0e37d,Q4,60000,https://lda.senate.gov/filings/public/filing/11172b29-9896-4d66-84c4-bad444e0e37d/print/
SALIM KALIL,"1607 STRATEGIES, LLC",80d72228-0ada-463c-a12d-5d6530eba3f6,RA,,https://lda.senate.gov/filings/public/filing/80d72228-0ada-463c-a12d-5d6530eba3f6/print/
SALIM KALIL,"1607 STRATEGIES, LLC",0e6064c6-ea1f-48ff-b771-0b30644bedd7,RR,,https://lda.senate.gov/filings/public/filing/0e6064c6-ea1f-48ff-b771-0b30644bedd7/print/
SALIM KHALIL,VALCOUR LLC,31d4f6ec-6209-4158-8af0-9b71e4ca8efa,Q4,170000,https://lda.senate.gov/filings/public/filing/31d4f6ec-6209-4158-8af0-9b71e4ca8efa/print/
SALIM KHALIL,VALCOUR LLC,979a1e0e-6804-4034-ba6f-b36cca1de372,RR,,https://lda.senate.gov/filings/public/filing/979a1e0e-6804-4034-ba6f-b36cca1de372/print/
SALTCHUK,"AJW, INC.",3a70235d-3819-4c4c-8acd-243ad9398ef4,Q4,,https://lda.senate.gov/filings/public/filing/3a70235d-3819-4c4c-8acd-243ad9398ef4/print/
SALTCHUK,"AJW, INC.",244ac804-4751-4494-b5b5-38093d1b8366,RR,,https://lda.senate.gov/filings/public/filing/244ac804-4751-4494-b5b5-38093d1b8366/print/
SALUDA MEDICAL,FARRAGUT PARTNERS LLP,e7335c08-52e0-45b0-8acc-9782353809d4,Q4,30000,https://lda.senate.gov/filings/public/filing/e7335c08-52e0-45b0-8acc-9782353809d4/print/
SALUDA MEDICAL,FARRAGUT PARTNERS LLP,499370d6-2a91-4004-930e-915b6f17f30f,RR,,https://lda.senate.gov/filings/public/filing/499370d6-2a91-4004-930e-915b6f17f30f/print/
SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,"THE PICARD GROUP, LLC",8214e6a1-6148-4c76-acb3-80eb39e95160,Q4,40000,https://lda.senate.gov/filings/public/filing/8214e6a1-6148-4c76-acb3-80eb39e95160/print/
SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,"THE PICARD GROUP, LLC",5d172564-2ab1-4bde-820d-c8d508bc03d1,RR,,https://lda.senate.gov/filings/public/filing/5d172564-2ab1-4bde-820d-c8d508bc03d1/print/
SANA HEALTH,"TERRAPIN STRATEGY, INC",5d7db1ba-fa82-4c4c-ae89-4ceab9b82436,Q4,,https://lda.senate.gov/filings/public/filing/5d7db1ba-fa82-4c4c-ae89-4ceab9b82436/print/
SANA HEALTH,"TERRAPIN STRATEGY, INC",cf17dc73-74b9-4039-ada3-d73aa7245db1,RR,,https://lda.senate.gov/filings/public/filing/cf17dc73-74b9-4039-ada3-d73aa7245db1/print/
"SANDLER TRAVIS & ROSENBERG, P.A.",LEVINAS ADVISORY LLC,93823dd6-3fe6-4ea6-bf75-1dd28e906bb8,Q4,10000,https://lda.senate.gov/filings/public/filing/93823dd6-3fe6-4ea6-bf75-1dd28e906bb8/print/
"SANDLER TRAVIS & ROSENBERG, P.A.",LEVINAS ADVISORY LLC,ad97e71b-46df-4c41-9420-1d4aeee0e06c,RR,,https://lda.senate.gov/filings/public/filing/ad97e71b-46df-4c41-9420-1d4aeee0e06c/print/
SANTA CRUZ METAL TECH,"KEYS GROUP, LLC",beb2f39e-2180-4f76-887e-b89009b62e67,Q4,7200,https://lda.senate.gov/filings/public/filing/beb2f39e-2180-4f76-887e-b89009b62e67/print/
SANTA CRUZ METAL TECH,"KEYS GROUP, LLC",3c915f2f-f59d-455d-8b4e-8e9bc43975f5,RR,,https://lda.senate.gov/filings/public/filing/3c915f2f-f59d-455d-8b4e-8e9bc43975f5/print/
SANTA ROSA COUNTY,MAVEN ADVOCACY PARTNERS LLC,1b17961c-a712-4c90-b94a-600b33673845,Q4,10000,https://lda.senate.gov/filings/public/filing/1b17961c-a712-4c90-b94a-600b33673845/print/
SANTA ROSA COUNTY,MAVEN ADVOCACY PARTNERS LLC,c9879bfc-1c19-4e4b-ba02-a5790436a970,RR,,https://lda.senate.gov/filings/public/filing/c9879bfc-1c19-4e4b-ba02-a5790436a970/print/
SANTIAGO ALVAREZ,"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",f1f2d818-4110-400b-8ae2-62ea34fb1ef8,Q4,30000,https://lda.senate.gov/filings/public/filing/f1f2d818-4110-400b-8ae2-62ea34fb1ef8/print/
SANTIAGO ALVAREZ,"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",0c806dce-b3c5-4914-865b-a01043bae86e,RR,,https://lda.senate.gov/filings/public/filing/0c806dce-b3c5-4914-865b-a01043bae86e/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,Q4,60000,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
"SAP America, Inc.",ORIGIN ADVOCACY LLC,ea257503-6c96-4e5a-adab-83fa7c83d64d,RR,,https://lda.senate.gov/filings/public/filing/ea257503-6c96-4e5a-adab-83fa7c83d64d/print/
SAVARA INC.,LMH STRATEGIC SOLUTIONS,6cf5c685-f255-45d8-a87e-65fb77f03566,Q4,30000,https://lda.senate.gov/filings/public/filing/6cf5c685-f255-45d8-a87e-65fb77f03566/print/
SAVARA INC.,LMH STRATEGIC SOLUTIONS,dacfcf09-53ab-477e-8343-7d1db097bf5a,RR,,https://lda.senate.gov/filings/public/filing/dacfcf09-53ab-477e-8343-7d1db097bf5a/print/
SBIR ADVISORS OBO ALEXANDRIA HOLDINGS LLC,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",4abdfb52-2f60-44a5-93c9-373bc5688ea6,Q4,50000,https://lda.senate.gov/filings/public/filing/4abdfb52-2f60-44a5-93c9-373bc5688ea6/print/
SBIR ADVISORS OBO ALEXANDRIA HOLDINGS LLC,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",f345c10e-7a06-4849-9aec-c0631ba25710,RR,,https://lda.senate.gov/filings/public/filing/f345c10e-7a06-4849-9aec-c0631ba25710/print/
SBIR ADVISORS OBO PNI SENSOR CORPORATION,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",9587af46-7eb5-46e2-a61e-8a2ac1eebc52,Q4,30000,https://lda.senate.gov/filings/public/filing/9587af46-7eb5-46e2-a61e-8a2ac1eebc52/print/
SBIR ADVISORS OBO PNI SENSOR CORPORATION,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",4599055c-a09e-4d51-a138-45dd4e11c79b,RR,,https://lda.senate.gov/filings/public/filing/4599055c-a09e-4d51-a138-45dd4e11c79b/print/
SBIR ADVISORS OBO SALTENNA LLC,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",466e36c8-c901-4357-88c7-cebd5f6ed271,Q4,50000,https://lda.senate.gov/filings/public/filing/466e36c8-c901-4357-88c7-cebd5f6ed271/print/
SBIR ADVISORS OBO SALTENNA LLC,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",fe57e25b-2a28-4c64-bed7-636df27def59,RR,,https://lda.senate.gov/filings/public/filing/fe57e25b-2a28-4c64-bed7-636df27def59/print/
SCHEMATA,"ALPINE GROUP PARTNERS, LLC.",92c7dbbe-6878-4a45-b6dd-3c898ebde275,Q4,30000,https://lda.senate.gov/filings/public/filing/92c7dbbe-6878-4a45-b6dd-3c898ebde275/print/
SCHEMATA,"ALPINE GROUP PARTNERS, LLC.",28510c0f-eb56-468b-8ad6-59dd55764b75,RR,,https://lda.senate.gov/filings/public/filing/28510c0f-eb56-468b-8ad6-59dd55764b75/print/
"SCHOLAR ROCK, INC.","H.A. CUMBER & COMPANY, INC.",1db80e9c-b9f9-4a88-8b35-0ff9d9651ca6,Q4,200000,https://lda.senate.gov/filings/public/filing/1db80e9c-b9f9-4a88-8b35-0ff9d9651ca6/print/
"SCHOLAR ROCK, INC.","H.A. CUMBER & COMPANY, INC.",725a2013-e024-4bb0-9b37-61588913fd9c,RR,,https://lda.senate.gov/filings/public/filing/725a2013-e024-4bb0-9b37-61588913fd9c/print/
"SCHOOL DISTRICT OF PICKENS COUNTY, SOUTH CAROLINA",MAYNARD NEXSEN PC,dec9bf08-cc16-4a85-98e7-963301122c4b,Q4,20000,https://lda.senate.gov/filings/public/filing/dec9bf08-cc16-4a85-98e7-963301122c4b/print/
"SCHOOL DISTRICT OF PICKENS COUNTY, SOUTH CAROLINA",MAYNARD NEXSEN PC,977b8902-133c-47b8-ac38-18823ebc9cc6,RR,,https://lda.senate.gov/filings/public/filing/977b8902-133c-47b8-ac38-18823ebc9cc6/print/
SCOLA,WINNING STRATEGIES WASHINGTON,ccac5997-6962-4d1e-b446-54574ee722d6,Q4,10000,https://lda.senate.gov/filings/public/filing/ccac5997-6962-4d1e-b446-54574ee722d6/print/
SCOLA,WINNING STRATEGIES WASHINGTON,ccac5997-6962-4d1e-b446-54574ee722d6,Q4,10000,https://lda.senate.gov/filings/public/filing/ccac5997-6962-4d1e-b446-54574ee722d6/print/
SCOLA,WINNING STRATEGIES WASHINGTON,ccac5997-6962-4d1e-b446-54574ee722d6,Q4,10000,https://lda.senate.gov/filings/public/filing/ccac5997-6962-4d1e-b446-54574ee722d6/print/
SCOLA,WINNING STRATEGIES WASHINGTON,f9788c74-76b1-49d5-ba50-15b42e3aece2,RR,,https://lda.senate.gov/filings/public/filing/f9788c74-76b1-49d5-ba50-15b42e3aece2/print/
SCOLA,WINNING STRATEGIES WASHINGTON,f9788c74-76b1-49d5-ba50-15b42e3aece2,RR,,https://lda.senate.gov/filings/public/filing/f9788c74-76b1-49d5-ba50-15b42e3aece2/print/
SCOLA,WINNING STRATEGIES WASHINGTON,f9788c74-76b1-49d5-ba50-15b42e3aece2,RR,,https://lda.senate.gov/filings/public/filing/f9788c74-76b1-49d5-ba50-15b42e3aece2/print/
SCOUTING AMERICA,"ALPINE GROUP PARTNERS, LLC.",b94c570f-1a51-45dd-b6a0-480537d694b4,Q4,50000,https://lda.senate.gov/filings/public/filing/b94c570f-1a51-45dd-b6a0-480537d694b4/print/
SCOUTING AMERICA,"ALPINE GROUP PARTNERS, LLC.",f6663868-3774-4f02-9df7-f72b95812de5,RR,,https://lda.senate.gov/filings/public/filing/f6663868-3774-4f02-9df7-f72b95812de5/print/
SCYTHIAN INC.,NESTPOINT ASSOCIATES LLC,64eb12e6-0eb6-467f-b850-6426efa38514,Q4,20000,https://lda.senate.gov/filings/public/filing/64eb12e6-0eb6-467f-b850-6426efa38514/print/
SCYTHIAN INC.,NESTPOINT ASSOCIATES LLC,9c6f67b1-f6da-401e-a6b3-0452113fe6b6,RR,,https://lda.senate.gov/filings/public/filing/9c6f67b1-f6da-401e-a6b3-0452113fe6b6/print/
SEACOAST NATIONAL BANK,BALLARD PARTNERS,0d2ecb84-a7f0-4127-975d-f01c8c31a058,Q4Y,120000,https://lda.senate.gov/filings/public/filing/0d2ecb84-a7f0-4127-975d-f01c8c31a058/print/
SEACOAST NATIONAL BANK,BALLARD PARTNERS,c7b032eb-d2e1-4bfb-848e-690749f58dcd,RR,,https://lda.senate.gov/filings/public/filing/c7b032eb-d2e1-4bfb-848e-690749f58dcd/print/
"SECURE PASSAGE, INC.","CANFIELD CONSULTING, LLC",14c7bf2d-5f40-4bf7-b31e-779b5132a259,Q4,50000,https://lda.senate.gov/filings/public/filing/14c7bf2d-5f40-4bf7-b31e-779b5132a259/print/
"SECURE PASSAGE, INC.","CANFIELD CONSULTING, LLC",3ee68eca-7a74-4036-9b6a-e5fd28f45286,RR,,https://lda.senate.gov/filings/public/filing/3ee68eca-7a74-4036-9b6a-e5fd28f45286/print/
"SECURE TEXAS ENTERPRISE PARTNERS GP, LLC OBO HIGHLANDER AVIATION LTD.",FEDERAL SCIENCE PARTNERS LLC,d4ea2447-c1c4-4e14-a49c-dff1dcab293e,Q4,30000,https://lda.senate.gov/filings/public/filing/d4ea2447-c1c4-4e14-a49c-dff1dcab293e/print/
"SECURE TEXAS ENTERPRISE PARTNERS GP, LLC OBO HIGHLANDER AVIATION LTD.",FEDERAL SCIENCE PARTNERS LLC,663b6b9a-3440-4121-921b-e1dedde98de6,RA,,https://lda.senate.gov/filings/public/filing/663b6b9a-3440-4121-921b-e1dedde98de6/print/
"SECURE TEXAS ENTERPRISE PARTNERS GP, LLC OBO HIGHLANDER AVIATION LTD.",FEDERAL SCIENCE PARTNERS LLC,94465520-8bdf-4ad5-866d-603fbaecadb1,RA,,https://lda.senate.gov/filings/public/filing/94465520-8bdf-4ad5-866d-603fbaecadb1/print/
"SECURE TEXAS ENTERPRISE PARTNERS GP, LLC OBO HIGHLANDER AVIATION LTD.",FEDERAL SCIENCE PARTNERS LLC,db02a0ad-016a-4d22-84b5-bea6199865a1,RR,,https://lda.senate.gov/filings/public/filing/db02a0ad-016a-4d22-84b5-bea6199865a1/print/
SECURITYSCORECARD,BALLARD PARTNERS,13030a8e-39c3-4753-a5c3-d63a302da1d1,Q4,90000,https://lda.senate.gov/filings/public/filing/13030a8e-39c3-4753-a5c3-d63a302da1d1/print/
