member (merged row in the split CSV),party_source,giver_slice,raw_recipient_string_as_filed,total,items
Rep. Chris Pappas (D-NH),members-table,mixed_diversified,REP. CHRIS PAPPAS,250.0,1
Rep. Chrissy Houlahan (D-PA),members-table,health_focused,CHRISSY HOULAHAN,23000.0,16
Rep. Chrissy Houlahan (D-PA),members-table,health_focused,REP. CHRISSY HOULAHAN,21500.0,10
Rep. Chrissy Houlahan (D-PA),members-table,health_focused,REP. CHRISTINA J. HOULAHAN,21000.0,8
Rep. Chrissy Houlahan (D-PA),members-table,health_focused,REP. CHRISTINA MARIE JAMPOLER HOULAHAN,1000.0,1
Rep. Chrissy Houlahan (D-PA),members-table,health_focused,REP CHRISSY HOULAHAN,1000.0,1
Rep. Chrissy Houlahan (D-PA),members-table,mixed_diversified,CHRISSY HOULAHAN,19000.0,10
Rep. Chrissy Houlahan (D-PA),members-table,mixed_diversified,REP. CHRISTINA J. HOULAHAN,6500.0,5
Rep. Chrissy Houlahan (D-PA),members-table,mixed_diversified,CONGRESSWOMAN CHRISSY HOULAHAN,3000.0,3
Rep. Chrissy Houlahan (D-PA),members-table,mixed_diversified,REP. CHRISSY HOULAHAN,2000.0,2
Rep. Chrissy Houlahan (D-PA),members-table,mixed_diversified,REP CHRISSY HOULAHAN,1000.0,1
Rep. Christopher H. Smith (R-NJ),members-table,health_focused,SEN. CHRISTINE ELIZABETH FLINT SMITH,6000.0,3
Rep. Christopher H. Smith (R-NJ),members-table,health_focused,CONGRESSMAN CHRISTOPHER SMITH,6000.0,4
Rep. Christopher H. Smith (R-NJ),members-table,mixed_diversified,REP. CHRISTOPHER H. SMITH,2000.0,1
Rep. Christopher H. Smith (R-NJ),members-table,mixed_diversified,CHRISTOPHER SMITH,1000.0,1
Rep. Christopher R. Deluzio (D-PA),members-table,health_focused,CONGRESSMAN CHRIS DELUZIO,10000.0,3
Rep. Chuck Edwards (R-NC),members-table,health_focused,CHUCK EDWARDS,8000.0,3
Rep. Chuck Edwards (R-NC),members-table,health_focused,REP. CHARLES MARION EDWARDS,2500.0,1
Rep. Chuck Edwards (R-NC),members-table,health_focused,REP. CHUCK EDWARDS,1000.0,1
Rep. Chuck Edwards (R-NC),members-table,health_focused,CONGRESSMAN CHUCK EDWARDS,0.0,2
Rep. Chuck Edwards (R-NC),members-table,mixed_diversified,CHUCK EDWARDS,8000.0,3
Rep. Chuck Edwards (R-NC),members-table,mixed_diversified,REP. CHARLES MARION EDWARDS,4500.0,3
Rep. Chuck Edwards (R-NC),members-table,mixed_diversified,REP. CHUCK EDWARDS,2500.0,3
Rep. Chuck Edwards (R-NC),members-table,mixed_diversified,REP CHUCK EDWARDS,1000.0,1
Rep. Claudia Tenney (R-NY),members-table,health_focused,CLAUDIA TENNEY,89927.0,22
Rep. Claudia Tenney (R-NY),members-table,health_focused,REP. CLAUDIA TENNEY,34000.0,18
Rep. Claudia Tenney (R-NY),members-table,health_focused,REP CLAUDIA TENNEY,3500.0,2
Rep. Claudia Tenney (R-NY),members-table,health_focused,CONGRESSWOMAN CLAUDIA TENNEY,1000.0,1
Rep. Claudia Tenney (R-NY),members-table,mixed_diversified,REP. CLAUDIA TENNEY,16000.0,14
Rep. Claudia Tenney (R-NY),members-table,mixed_diversified,CLAUDIA TENNEY,5000.0,3
Rep. Claudia Tenney (R-NY),members-table,mixed_diversified,REP CLAUDIA TENNEY,4500.0,3
Rep. Claudia Tenney (R-NY),members-table,mixed_diversified,CONGRESSWOMAN CLAUDIA TENNEY,1000.0,1
Rep. Claudia Tenney (R-NY),members-table,mixed_diversified,REPRESENTATIVE CLAUDIA TENNEY,500.0,1
Rep. Cleo Fields (D-LA),members-table,health_focused,CLEO FIELDS,5000.0,2
Rep. Cleo Fields (D-LA),members-table,mixed_diversified,REP. CLEO C. FIELDS,2500.0,1
Rep. Cleo Fields (D-LA),members-table,mixed_diversified,REP. CLEO FIELDS,2500.0,1
Rep. Cliff Bentz (R-OR),members-table,health_focused,CLIFF BENTZ,31500.0,27
Rep. Cliff Bentz (R-OR),members-table,health_focused,REP. CLIFF BENTZ,10000.0,7
Rep. Cliff Bentz (R-OR),members-table,health_focused,CONGRESSMAN CLIFF BENTZ,9500.0,6
Rep. Cliff Bentz (R-OR),members-table,health_focused,REP. CLIFF S. BENTZ,3500.0,2
Rep. Cliff Bentz (R-OR),members-table,health_focused,REP CLIFF BENTZ,1000.0,1
Rep. Cliff Bentz (R-OR),members-table,health_focused,REP. CLIFF STEWART BENTZ,1000.0,1
Rep. Cliff Bentz (R-OR),members-table,mixed_diversified,REP. CLIFF S. BENTZ,4000.0,4
Rep. Cliff Bentz (R-OR),members-table,mixed_diversified,REP. CLIFF BENTZ,2000.0,2
Rep. Cliff Bentz (R-OR),members-table,mixed_diversified,CLIFF BENTZ,1000.0,1
Rep. Cliff Bentz (R-OR),members-table,mixed_diversified,CONGRESSMAN CLIFF BENTZ,1000.0,1
Rep. Cory Mills (R-FL),members-table,health_focused,CORY MILLS,1000.0,1
Rep. Cory Mills (R-FL),members-table,mixed_diversified,CONGRESSMAN CORY MILLS,1000.0,1
Rep. Cory Mills (R-FL),members-table,mixed_diversified,REP. CORY MILLS,1000.0,1
Rep. Craig A. Goldman (R-TX),members-table,health_focused,CONGRESSMAN CRAIG GOLDMAN,9500.0,3
Rep. Craig A. Goldman (R-TX),members-table,health_focused,CRAIG GOLDMAN,8750.0,4
Rep. Craig A. Goldman (R-TX),members-table,health_focused,REP CRAIG GOLDMAN,2000.0,1
Rep. Craig A. Goldman (R-TX),members-table,mixed_diversified,CRAIG GOLDMAN,12000.0,8
Rep. Craig A. Goldman (R-TX),members-table,mixed_diversified,REP. CRAIG GOLDMAN,6000.0,3
Rep. Craig A. Goldman (R-TX),members-table,mixed_diversified,REP CRAIG GOLDMAN,3500.0,2
Rep. Craig A. Goldman (R-TX),members-table,mixed_diversified,REP. CRAIG ALAN GOLDMAN,1000.0,1
Rep. Dale W. Strong (R-AL),members-table,mixed_diversified,DALE STRONG,2000.0,1
Rep. Dale W. Strong (R-AL),members-table,mixed_diversified,REP. DALE WHITNEY STRONG,1000.0,1
Rep. Dale W. Strong (R-AL),members-table,mixed_diversified,REP DALE STRONG,1000.0,1
Rep. Dan Crenshaw (R-TX),members-table,health_focused,DAN CRENSHAW,19500.0,16
Rep. Dan Crenshaw (R-TX),members-table,health_focused,DANIEL CRENSHAW,17500.0,12
Rep. Dan Crenshaw (R-TX),members-table,health_focused,REP. DANIEL CRENSHAW,8500.0,7
Rep. Dan Crenshaw (R-TX),members-table,health_focused,REP. DAN CRENSHAW,8000.0,5
Rep. Dan Crenshaw (R-TX),members-table,health_focused,CONGRESSMAN DAN CRENSHAW,5000.0,4
Rep. Dan Crenshaw (R-TX),members-table,health_focused,HON. DAN CRENSHAW,1500.0,2
Rep. Dan Crenshaw (R-TX),members-table,health_focused,REP DAN CRENSHAW,1000.0,1
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,DANIEL CRENSHAW,15000.0,9
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,REP. DAN CRENSHAW,13000.0,5
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,DAN CRENSHAW,8500.0,4
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,REP. DANIEL CRENSHAW,8000.0,6
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,REP. DANIEL REED CRENSHAW,3000.0,3
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,CONGRESSMAN DANIEL CRENSHAW,1000.0,1
Rep. Dan Crenshaw (R-TX),members-table,mixed_diversified,REP DANIEL CRENSHAW,1000.0,1
Rep. Dan Newhouse (R-WA),members-table,health_focused,DAN NEWHOUSE,10000.0,6
Rep. Dan Newhouse (R-WA),members-table,health_focused,CONGRESSMAN DAN NEWHOUSE,4000.0,2
Rep. Dan Newhouse (R-WA),members-table,mixed_diversified,REP. DANIEL MILTON NEWHOUSE,18000.0,12
Rep. Dan Newhouse (R-WA),members-table,mixed_diversified,REP. DAN NEWHOUSE,12400.0,10
Rep. Dan Newhouse (R-WA),members-table,mixed_diversified,DAN NEWHOUSE,7000.0,6
Rep. Dan Newhouse (R-WA),members-table,mixed_diversified,REP DAN NEWHOUSE,1000.0,1
Rep. Dan Newhouse (R-WA),members-table,mixed_diversified,CONGRESSMAN DAN NEWHOUSE,1000.0,1
Rep. Daniel Meuser (R-PA),members-table,health_focused,DAN MEUSER,8000.0,6
Rep. Daniel Meuser (R-PA),members-table,health_focused,REP. DANIEL MEUSER,7500.0,2
Rep. Daniel Meuser (R-PA),members-table,health_focused,REP. DAN MEUSER,7500.0,3
Rep. Daniel Meuser (R-PA),members-table,health_focused,REP. DANIEL P. MEUSER,7500.0,3
Rep. Daniel Meuser (R-PA),members-table,health_focused,DANIEL MEUSER,1000.0,1
Rep. Daniel Meuser (R-PA),members-table,mixed_diversified,DAN MEUSER,5000.0,3
Rep. Daniel Meuser (R-PA),members-table,mixed_diversified,REP. DANIEL P. MEUSER,2000.0,2
Rep. Daniel S. Goldman (D-NY),members-table,health_focused,DAN GOLDMAN,7000.0,2
Rep. Daniel S. Goldman (D-NY),members-table,health_focused,CONGRESSMAN DANIEL GOLDMAN,5000.0,1
Rep. Daniel S. Goldman (D-NY),members-table,health_focused,DANIEL GOLDMAN,2000.0,1
Rep. Daniel S. Goldman (D-NY),members-table,mixed_diversified,DAN GOLDMAN,5000.0,2
Rep. Daniel S. Goldman (D-NY),members-table,mixed_diversified,REP. DANIEL GOLDMAN,2500.0,1
Rep. Daniel S. Goldman (D-NY),members-table,mixed_diversified,CONGRESSMAN DAN GOLDMAN,1000.0,1
Rep. Daniel S. Goldman (D-NY),members-table,mixed_diversified,REP. DAN GOLDMAN,1000.0,1
Rep. Daniel Webster (R-FL),members-table,health_focused,DANIEL WEBSTER,2500.0,1
Rep. Daniel Webster (R-FL),members-table,mixed_diversified,REP. DANIEL ALAN WEBSTER,1000.0,1
